CODGEO;LIBGEO;AU2010;LIBAU2010;CATAEU2010;DEP;REG
58232;Saint-Benin-d'Azy;083;Nevers;112;58;27
58233;Saint-Benin-des-Bois;083;Nevers;112;58;27
58234;Saint-Bonnot;000;Communes isolées hors influence des pôl;400;58;27
58235;Saint-Brisson;000;Communes isolées hors influence des pôl;400;58;27
58236;Sainte-Colombe-des-Bois;998;Autre multipolaris�;300;58;27
58237;Saint-Didier;000;Communes isolées hors influence des pôl;400;58;27
58238;Saint-Élo;083;Nevers;112;58;27
58239;Saint-Firmin;083;Nevers;112;58;27
58240;Saint-Franchy;000;Communes isolées hors influence des pôl;400;58;27
58241;Saint-Germain-Chassenay;998;Autre multipolaris�;300;58;27
58242;Saint-Germain-des-Bois;414;Clamecy;222;58;27
58243;Saint-Gratien-Savigny;000;Communes isolées hors influence des pôl;400;58;27
58244;Saint-Hilaire-en-Morvan;000;Communes isolées hors influence des pôl;400;58;27
58245;Saint-Hilaire-Fontaine;998;Autre multipolaris�;300;58;27
58246;Saint-Honoré-les-Bain;000;Communes isolées hors influence des pôl;400;58;27
58247;Saint-Jean-aux-Amognes;083;Nevers;112;58;27
58248;Saint-Laurent-l'Abbaye;998;Autre multipolaris�;300;58;27
58249;Saint-Léger-de-Fougere;000;Communes isolées hors influence des pôl;400;58;27
58250;Saint-Léger-des-Vigne;436;Decize;221;58;27
58251;Saint-Loup;302;Cosne-Cours-sur-Loire;212;58;27
58252;Saint-Malo-en-Donziois;000;Communes isolées hors influence des pôl;400;58;27
58253;Sainte-Marie;998;Autre multipolaris�;300;58;27
58254;Saint-Martin-d'Heuille;083;Nevers;112;58;27
58255;Saint-Martin-du-Puy;000;Communes isolées hors influence des pôl;400;58;27
58256;Saint-Martin-sur-Nohain;998;Autre multipolaris�;300;58;27
58257;Saint-Maurice;000;Communes isolées hors influence des pôl;400;58;27
58258;Saint-Ouen-sur-Loire;083;Nevers;112;58;27
58259;Saint-Parize-en-Viry;998;Autre multipolaris�;300;58;27
58260;Saint-Parize-le-Châte;083;Nevers;112;58;27
58261;Saint-Pèr;302;Cosne-Cours-sur-Loire;211;58;27
58262;Saint-Péreus;000;Communes isolées hors influence des pôl;400;58;27
58263;Saint-Pierre-du-Mont;998;Autre multipolaris�;300;58;27
58264;Saint-Pierre-le-Moûtie;998;Autre multipolaris�;300;58;27
58265;Saint-Quentin-sur-Nohain;998;Autre multipolaris�;300;58;27
58266;Saint-Révéri;000;Communes isolées hors influence des pôl;400;58;27
58267;Saint-Saulge;000;Communes isolées hors influence des pôl;400;58;27
58268;Saint-Seine;000;Communes isolées hors influence des pôl;400;58;27
58269;Saint-Sulpice;083;Nevers;112;58;27
58270;Saint-Vérai;998;Autre multipolaris�;300;58;27
58271;Saizy;000;Communes isolées hors influence des pôl;400;58;27
58272;Sardy-lès-Épi;000;Communes isolées hors influence des pôl;400;58;27
58273;Sauvigny-les-Bois;083;Nevers;112;58;27
58274;Savigny-Poil-Fol;000;Communes isolées hors influence des pôl;400;58;27
58275;Saxi-Bourdon;998;Autre multipolaris�;300;58;27
58276;Sémela;000;Communes isolées hors influence des pôl;400;58;27
58277;Sermages;000;Communes isolées hors influence des pôl;400;58;27
58278;Sermoise-sur-Loire;083;Nevers;111;58;27
58279;Sichamps;083;Nevers;112;58;27
58280;Sougy-sur-Loire;998;Autre multipolaris�;300;58;27
58281;Suilly-la-Tour;000;Communes isolées hors influence des pôl;400;58;27
58282;Surgy;414;Clamecy;222;58;27
58283;Taconnay;998;Autre multipolaris�;300;58;27
58284;Talon;000;Communes isolées hors influence des pôl;400;58;27
58285;Tamnay-en-Bazois;000;Communes isolées hors influence des pôl;400;58;27
58286;Tannay;000;Communes isolées hors influence des pôl;400;58;27
58287;Tazilly;000;Communes isolées hors influence des pôl;400;58;27
58288;Teigny;000;Communes isolées hors influence des pôl;400;58;27
58289;Ternant;000;Communes isolées hors influence des pôl;400;58;27
58290;Thaix;000;Communes isolées hors influence des pôl;400;58;27
58291;Thianges;998;Autre multipolaris�;300;58;27
58292;Tintury;000;Communes isolées hors influence des pôl;400;58;27
58293;Toury-Lurcy;998;Autre multipolaris�;300;58;27
58294;Toury-sur-Jour;130;Moulins;112;58;27
58295;Tracy-sur-Loire;998;Autre multipolaris�;300;58;27
58296;Tresnay;000;Communes isolées hors influence des pôl;400;58;27
58297;Trois-Vèvre;998;Autre multipolaris�;300;58;27
58298;Tronsanges;083;Nevers;112;58;27
58299;Trucy-l'Orgueilleux;414;Clamecy;222;58;27
58300;Urzy;083;Nevers;112;58;27
58301;Vandenesse;000;Communes isolées hors influence des pôl;400;58;27
58302;Varennes-lès-Narc;500;La Charité-sur-Loir;222;58;27
58303;Varennes-Vauzelles;083;Nevers;111;58;27
58304;Varzy;000;Communes isolées hors influence des pôl;400;58;27
58305;Vauclaix;000;Communes isolées hors influence des pôl;400;58;27
58306;Verneuil;000;Communes isolées hors influence des pôl;400;58;27
58307;Vielmanay;998;Autre multipolaris�;300;58;27
58308;Vignol;000;Communes isolées hors influence des pôl;400;58;27
58309;Villapourço;000;Communes isolées hors influence des pôl;400;58;27
58310;Villiers-le-Sec;998;Autre multipolaris�;300;58;27
58311;Ville-Langy;998;Autre multipolaris�;300;58;27
58312;Villiers-sur-Yonne;414;Clamecy;222;58;27
58313;Vitry-Lach�;000;Communes isolées hors influence des pôl;400;58;27
59001;Abancourt;123;Cambrai;112;59;32
59002;Abscon;026;Valenciennes (partie française;111;59;32
59003;Aibes;061;Maubeuge (partie française;112;59;32
59004;Aix-en-Pévè;005;Lille (partie française;112;59;32
59005;Allennes-les-Marais;005;Lille (partie française;112;59;32
59006;Amfroipret;997;Multipolarisé des grands pôl;120;59;32
59007;Anhiers;014;Douai - Lens;111;59;32
59008;Aniche;026;Valenciennes (partie française;111;59;32
59009;Villeneuve-d'Ascq;005;Lille (partie française;111;59;32
59010;Anneux;997;Multipolarisé des grands pôl;120;59;32
59011;Annœulli;005;Lille (partie française;112;59;32
59012;Anor;998;Autre multipolaris�;300;59;32
59013;Anstaing;005;Lille (partie française;111;59;32
59014;Anzin;026;Valenciennes (partie française;111;59;32
59015;Arleux;014;Douai - Lens;112;59;32
59016;Armbouts-Cappel;038;Dunkerque;112;59;32
59017;Armentière;111;Armentières (partie français;111;59;32
59018;Arnèk;997;Multipolarisé des grands pôl;120;59;32
59019;Artres;026;Valenciennes (partie française;112;59;32
59021;Assevent;061;Maubeuge (partie française;111;59;32
59022;Attiches;005;Lille (partie française;112;59;32
59023;Aubencheul-au-Bac;014;Douai - Lens;112;59;32
59024;Auberchicourt;026;Valenciennes (partie française;111;59;32
59025;Aubers;005;Lille (partie française;112;59;32
59026;Aubigny-au-Bac;014;Douai - Lens;112;59;32
59027;Aubry-du-Hainaut;026;Valenciennes (partie française;111;59;32
59028;Auby;014;Douai - Lens;111;59;32
59029;Auchy-lez-Orchies;005;Lille (partie française;112;59;32
59031;Audignies;061;Maubeuge (partie française;112;59;32
59032;Aulnoy-lez-Valenciennes;026;Valenciennes (partie française;111;59;32
59033;Aulnoye-Aymeries;061;Maubeuge (partie française;111;59;32
59034;Avelin;005;Lille (partie française;111;59;32
59035;Avesnelles;409;Avesnes-sur-Helpe;221;59;32
59036;Avesnes-sur-Helpe;409;Avesnes-sur-Helpe;221;59;32
59037;Avesnes-les-Aubert;997;Multipolarisé des grands pôl;120;59;32
59038;Avesnes-le-Sec;026;Valenciennes (partie française;112;59;32
59039;Awoingt;123;Cambrai;111;59;32
59041;Bachant;061;Maubeuge (partie française;111;59;32
59042;Bachy;005;Lille (partie française;112;59;32
59043;Bailleul;111;Armentières (partie français;111;59;32
59044;Baisieux;005;Lille (partie française;111;59;32
59045;Baives;000;Communes isolées hors influence des pôl;400;59;32
59046;Bambecque;038;Dunkerque;112;59;32
59047;Banteux;123;Cambrai;112;59;32
59048;Bantigny;123;Cambrai;112;59;32
59049;Bantouzelle;123;Cambrai;112;59;32
59050;Bas-Lieu;409;Avesnes-sur-Helpe;221;59;32
59051;La Bassé;027;Béthun;111;59;32
59052;Bauvin;027;Béthun;111;59;32
59053;Bavay;997;Multipolarisé des grands pôl;120;59;32
59054;Bavinchove;997;Multipolarisé des grands pôl;120;59;32
59055;Bazuel;998;Autre multipolaris�;300;59;32
59056;Beaucamps-Ligny;005;Lille (partie française;112;59;32
59057;Beaudignies;997;Multipolarisé des grands pôl;120;59;32
59058;Beaufort;061;Maubeuge (partie française;112;59;32
59059;Beaumont-en-Cambrési;998;Autre multipolaris�;300;59;32
59060;Beaurain;997;Multipolarisé des grands pôl;120;59;32
59061;Beaurepaire-sur-Sambre;998;Autre multipolaris�;300;59;32
59062;Beaurieux;000;Communes isolées hors influence des pôl;400;59;32
59063;Beauvois-en-Cambrési;268;Caudry;211;59;32
59064;Bellaing;026;Valenciennes (partie française;111;59;32
59065;Bellignies;997;Multipolarisé des grands pôl;120;59;32
59066;Bérelle;061;Maubeuge (partie française;112;59;32
59067;Bergues;038;Dunkerque;112;59;32
59068;Berlaimont;061;Maubeuge (partie française;111;59;32
59069;Bermerain;026;Valenciennes (partie française;112;59;32
59070;Bermeries;997;Multipolarisé des grands pôl;120;59;32
59071;Bersé;005;Lille (partie française;112;59;32
59072;Bersillies;061;Maubeuge (partie française;112;59;32
59073;Berthen;997;Multipolarisé des grands pôl;120;59;32
59074;Bertry;998;Autre multipolaris�;300;59;32
59075;Béthencour;268;Caudry;211;59;32
59076;Bettignies;061;Maubeuge (partie française;112;59;32
59077;Bettrechies;997;Multipolarisé des grands pôl;120;59;32
59078;Beugnies;998;Autre multipolaris�;300;59;32
59079;Beuvrages;026;Valenciennes (partie française;111;59;32
59080;Beuvry-la-Forê;005;Lille (partie française;112;59;32
59081;Béviller;997;Multipolarisé des grands pôl;120;59;32
59082;Bierne;038;Dunkerque;112;59;32
59083;Bissezeele;038;Dunkerque;112;59;32
59084;Blaringhem;997;Multipolarisé des grands pôl;120;59;32
59085;Blécour;123;Cambrai;112;59;32
59086;Boeschepe;997;Multipolarisé des grands pôl;120;59;32
59087;Boëseghe;997;Multipolarisé des grands pôl;120;59;32
59088;Bois-Grenier;027;Béthun;111;59;32
59089;Bollezeele;038;Dunkerque;112;59;32
59090;Bondues;005;Lille (partie française;111;59;32
59091;Borre;213;Hazebrouck;111;59;32
59092;Bouchain;026;Valenciennes (partie française;111;59;32
59093;Boulogne-sur-Helpe;998;Autre multipolaris�;300;59;32
59094;Bourbourg;038;Dunkerque;112;59;32
59096;Bourghelles;005;Lille (partie française;112;59;32
59097;Boursies;998;Autre multipolaris�;300;59;32
59098;Bousbecque;005;Lille (partie française;111;59;32
59099;Bousies;998;Autre multipolaris�;300;59;32
59100;Bousignies;005;Lille (partie française;112;59;32
59101;Bousignies-sur-Roc;000;Communes isolées hors influence des pôl;400;59;32
59102;Boussières-en-Cambrés;997;Multipolarisé des grands pôl;120;59;32
59103;Boussières-sur-Sambr;061;Maubeuge (partie française;111;59;32
59104;Boussois;061;Maubeuge (partie française;111;59;32
59105;Bouvignies;005;Lille (partie française;112;59;32
59106;Bouvines;005;Lille (partie française;112;59;32
59107;Bray-Dunes;038;Dunkerque;112;59;32
59108;Briastre;998;Autre multipolaris�;300;59;32
59109;Brillon;005;Lille (partie française;112;59;32
59110;Brouckerque;038;Dunkerque;112;59;32
59111;Broxeele;038;Dunkerque;112;59;32
59112;Bruay-sur-l'Escaut;026;Valenciennes (partie française;111;59;32
59113;Bruille-lez-Marchiennes;026;Valenciennes (partie française;111;59;32
59114;Bruille-Saint-Amand;184;Saint-Amand-les-Eaux;111;59;32
59115;Brunémon;014;Douai - Lens;112;59;32
59116;Bry;026;Valenciennes (partie française;112;59;32
59117;Bugnicourt;014;Douai - Lens;112;59;32
59118;Busigny;998;Autre multipolaris�;300;59;32
59119;Buysscheure;997;Multipolarisé des grands pôl;120;59;32
59120;Caëstr;997;Multipolarisé des grands pôl;120;59;32
59121;Cagnoncles;123;Cambrai;112;59;32
59122;Cambrai;123;Cambrai;111;59;32
59123;Camphin-en-Carembault;005;Lille (partie française;112;59;32
59124;Camphin-en-Pévè;005;Lille (partie française;112;59;32
59125;Cantaing-sur-Escaut;123;Cambrai;112;59;32
59126;Cantin;014;Douai - Lens;112;59;32
59127;Capelle;026;Valenciennes (partie française;112;59;32
59128;Capinghem;005;Lille (partie française;111;59;32
59129;Cappelle-en-Pévè;005;Lille (partie française;112;59;32
59130;Cappelle-Brouck;038;Dunkerque;112;59;32
59131;Cappelle-la-Grande;038;Dunkerque;111;59;32
59132;Carnière;997;Multipolarisé des grands pôl;120;59;32
59133;Carnin;005;Lille (partie française;112;59;32
59134;Cartignies;998;Autre multipolaris�;300;59;32
59135;Cassel;997;Multipolarisé des grands pôl;120;59;32
59136;Le Cateau-Cambrési;459;Le Cateau-Cambrési;221;59;32
59137;Catillon-sur-Sambre;998;Autre multipolaris�;300;59;32
59138;Cattenière;997;Multipolarisé des grands pôl;120;59;32
59139;Caudry;268;Caudry;211;59;32
59140;Caullery;997;Multipolarisé des grands pôl;120;59;32
59141;Cauroir;123;Cambrai;112;59;32
59142;Cerfontaine;061;Maubeuge (partie française;112;59;32
59143;La Chapelle-d'Armentière;111;Armentières (partie français;111;59;32
59144;Château-l'Abbay;184;Saint-Amand-les-Eaux;111;59;32
59145;Chemy;005;Lille (partie française;112;59;32
59146;Chéren;005;Lille (partie française;111;59;32
59147;Choisies;061;Maubeuge (partie française;112;59;32
59148;Clairfayts;998;Autre multipolaris�;300;59;32
59149;Clary;998;Autre multipolaris�;300;59;32
59150;Cobrieux;005;Lille (partie française;112;59;32
59151;Colleret;061;Maubeuge (partie française;112;59;32
59152;Comines;005;Lille (partie française;111;59;32
59153;Condé-sur-l'Escau;026;Valenciennes (partie française;111;59;32
59155;Coudekerque-Branche;038;Dunkerque;111;59;32
59156;Courchelettes;014;Douai - Lens;111;59;32
59157;Cousolre;997;Multipolarisé des grands pôl;120;59;32
59158;Coutiches;005;Lille (partie française;112;59;32
59159;Craywick;038;Dunkerque;112;59;32
59160;Crespin;026;Valenciennes (partie française;111;59;32
59161;Crèvecœur-sur-l'Esca;123;Cambrai;112;59;32
59162;Crochte;038;Dunkerque;112;59;32
59163;Croix;005;Lille (partie française;111;59;32
59164;Croix-Caluyau;997;Multipolarisé des grands pôl;120;59;32
59165;Cuincy;014;Douai - Lens;111;59;32
59166;Curgies;026;Valenciennes (partie française;112;59;32
59167;Cuvillers;123;Cambrai;112;59;32
59168;Cysoing;005;Lille (partie française;112;59;32
59169;Damousies;061;Maubeuge (partie française;112;59;32
59170;Dechy;014;Douai - Lens;111;59;32
59171;Dehérie;000;Communes isolées hors influence des pôl;400;59;32
59172;Denain;026;Valenciennes (partie française;111;59;32
59173;Deûlémo;005;Lille (partie française;112;59;32
59174;Dimechaux;061;Maubeuge (partie française;112;59;32
59175;Dimont;997;Multipolarisé des grands pôl;120;59;32
59176;Doignies;997;Multipolarisé des grands pôl;120;59;32
59177;Dompierre-sur-Helpe;997;Multipolarisé des grands pôl;120;59;32
59178;Douai;014;Douai - Lens;111;59;32
59179;Douchy-les-Mines;026;Valenciennes (partie française;111;59;32
59180;Le Doulieu;997;Multipolarisé des grands pôl;120;59;32
59181;Dourlers;061;Maubeuge (partie française;112;59;32
59182;Drincham;038;Dunkerque;112;59;32
59183;Dunkerque;038;Dunkerque;111;59;32
59184;Ebblinghem;997;Multipolarisé des grands pôl;120;59;32
59185;�caillon;026;Valenciennes (partie française;111;59;32
59186;Eccles;061;Maubeuge (partie française;112;59;32
59187;�claibes;061;Maubeuge (partie française;111;59;32
59188;�cu�lin;061;Maubeuge (partie française;112;59;32
59189;Eecke;997;Multipolarisé des grands pôl;120;59;32
59190;�lesmes;061;Maubeuge (partie française;112;59;32
59191;�lincourt;998;Autre multipolaris�;300;59;32
59192;�merchicourt;026;Valenciennes (partie française;111;59;32
59193;Emmerin;005;Lille (partie française;111;59;32
59194;Englefontaine;997;Multipolarisé des grands pôl;120;59;32
59195;Englos;005;Lille (partie française;111;59;32
59196;Ennetières-en-Weppe;005;Lille (partie française;112;59;32
59197;Ennevelin;005;Lille (partie française;112;59;32
59198;Eppe-Sauvage;000;Communes isolées hors influence des pôl;400;59;32
59199;Erchin;014;Douai - Lens;112;59;32
59200;Eringhem;038;Dunkerque;112;59;32
59201;Erquinghem-le-Sec;005;Lille (partie française;112;59;32
59202;Erquinghem-Lys;111;Armentières (partie français;111;59;32
59203;Erre;026;Valenciennes (partie française;111;59;32
59204;Escarmain;026;Valenciennes (partie française;112;59;32
59205;Escaudain;026;Valenciennes (partie française;111;59;32
59206;Escaudœuvre;123;Cambrai;111;59;32
59207;Escautpont;026;Valenciennes (partie française;111;59;32
59208;Escobecques;005;Lille (partie française;112;59;32
59209;Esnes;123;Cambrai;112;59;32
59210;Esquelbecq;038;Dunkerque;112;59;32
59211;Esquerchin;014;Douai - Lens;111;59;32
59212;Estaires;027;Béthun;111;59;32
59213;Estourmel;123;Cambrai;112;59;32
59214;Estrée;014;Douai - Lens;112;59;32
59215;Estreux;026;Valenciennes (partie française;112;59;32
59216;Eswars;123;Cambrai;112;59;32
59217;Eth;026;Valenciennes (partie française;112;59;32
59218;�trSungt;998;Autre multipolaris�;300;59;32
59219;Estrun;026;Valenciennes (partie française;112;59;32
59220;Faches-Thumesnil;005;Lille (partie française;111;59;32
59221;Famars;026;Valenciennes (partie française;111;59;32
59222;Faumont;005;Lille (partie française;112;59;32
59223;Le Favril;998;Autre multipolaris�;300;59;32
59224;Féchai;997;Multipolarisé des grands pôl;120;59;32
59225;Feignies;061;Maubeuge (partie française;111;59;32
59226;Felleries;998;Autre multipolaris�;300;59;32
59227;Fenain;026;Valenciennes (partie française;111;59;32
59228;Féri;014;Douai - Lens;112;59;32
59229;Féro;998;Autre multipolaris�;300;59;32
59230;Ferrière-la-Grand;061;Maubeuge (partie française;111;59;32
59231;Ferrière-la-Petit;061;Maubeuge (partie française;112;59;32
59232;La Flamengrie;997;Multipolarisé des grands pôl;120;59;32
59233;Flaumont-Waudrechies;409;Avesnes-sur-Helpe;221;59;32
59234;Flers-en-Escrebieux;014;Douai - Lens;111;59;32
59236;Flesquière;123;Cambrai;112;59;32
59237;Flêtr;997;Multipolarisé des grands pôl;120;59;32
59238;Flines-lès-Mortagn;997;Multipolarisé des grands pôl;120;59;32
59239;Flines-lez-Raches;997;Multipolarisé des grands pôl;120;59;32
59240;Floursies;061;Maubeuge (partie française;112;59;32
59241;Floyon;998;Autre multipolaris�;300;59;32
59242;Fontaine-au-Bois;998;Autre multipolaris�;300;59;32
59243;Fontaine-au-Pire;268;Caudry;211;59;32
