d_codigo,Region.quota,Rural.quota
42876,Central-Eastern,Rural
42880,Central-Eastern,Urbano
42883,Central-Eastern,Rural
42884,Central-Eastern,Urbano
42885,Central-Eastern,Rural
42890,Central-Eastern,Urbano
42893,Central-Eastern,Rural
42894,Central-Eastern,Urbano
42895,Central-Eastern,Rural
42900,Central-Eastern,Urbano
42902,Central-Eastern,Rural
42903,Central-Eastern,Rural
42904,Central-Eastern,Urbano
42905,Central-Eastern,Urbano
42906,Central-Eastern,Urbano
42910,Central-Eastern,Urbano
42911,Central-Eastern,Rural
42912,Central-Eastern,Urbano
42913,Central-Eastern,Urbano
42918,Central-Eastern,Urbano
42920,Central-Eastern,Urbano
42921,Central-Eastern,Urbano
42923,Central-Eastern,Urbano
42924,Central-Eastern,Urbano
42925,Central-Eastern,Urbano
42926,Central-Eastern,Rural
42928,Central-Eastern,Urbano
42930,Central-Eastern,Urbano
42931,Central-Eastern,Urbano
42933,Central-Eastern,Rural
42934,Central-Eastern,Urbano
42940,Central-Eastern,Urbano
42943,Central-Eastern,Urbano
42944,Central-Eastern,Urbano
42945,Central-Eastern,Urbano
42950,Central-Eastern,Urbano
42952,Central-Eastern,Urbano
42953,Central-Eastern,Urbano
42954,Central-Eastern,Urbano
42955,Central-Eastern,Urbano
42956,Central-Eastern,Urbano
42957,Central-Eastern,Urbano
42960,Central-Eastern,Urbano
42963,Central-Eastern,Urbano
42964,Central-Eastern,Rural
42965,Central-Eastern,Urbano
42967,Central-Eastern,Rural
42970,Central-Eastern,Urbano
42975,Central-Eastern,Urbano
42976,Central-Eastern,Rural
42977,Central-Eastern,Rural
42978,Central-Eastern,Urbano
42980,Central-Eastern,Urbano
42982,Central-Eastern,Urbano
42985,Central-Eastern,Urbano
42986,Central-Eastern,Urbano
42987,Central-Eastern,Urbano
42988,Central-Eastern,Urbano
42990,Central-Eastern,Urbano
42992,Central-Eastern,Urbano
42993,Central-Eastern,Urbano
42994,Central-Eastern,Urbano
42995,Central-Eastern,Urbano
43000,Central-Eastern,Urbano
43001,Central-Eastern,Urbano
43002,Central-Eastern,Rural
43003,Central-Eastern,Urbano
43004,Central-Eastern,Rural
43005,Central-Eastern,Urbano
43006,Central-Eastern,Rural
43010,Central-Eastern,Urbano
43011,Central-Eastern,Urbano
43014,Central-Eastern,Urbano
43015,Central-Eastern,Rural
43016,Central-Eastern,Rural
43017,Central-Eastern,Rural
43018,Central-Eastern,Urbano
43019,Central-Eastern,Rural
43020,Central-Eastern,Urbano
43021,Central-Eastern,Urbano
43022,Central-Eastern,Rural
43023,Central-Eastern,Rural
43024,Central-Eastern,Urbano
43025,Central-Eastern,Urbano
43029,Central-Eastern,Urbano
43030,Central-Eastern,Rural
43033,Central-Eastern,Rural
43034,Central-Eastern,Rural
43035,Central-Eastern,Rural
43036,Central-Eastern,Rural
43037,Central-Eastern,Rural
43038,Central-Eastern,Rural
43039,Central-Eastern,Rural
43040,Central-Eastern,Urbano
43041,Central-Eastern,Rural
43042,Central-Eastern,Rural
43043,Central-Eastern,Rural
43044,Central-Eastern,Rural
43045,Central-Eastern,Rural
43046,Central-Eastern,Rural
43047,Central-Eastern,Rural
43050,Central-Eastern,Urbano
43051,Central-Eastern,Rural
43052,Central-Eastern,Rural
43053,Central-Eastern,Rural
43054,Central-Eastern,Urbano
43055,Central-Eastern,Rural
43056,Central-Eastern,Rural
43059,Central-Eastern,Rural
43060,Central-Eastern,Urbano
43061,Central-Eastern,Rural
43062,Central-Eastern,Rural
43063,Central-Eastern,Urbano
43064,Central-Eastern,Urbano
43065,Central-Eastern,Urbano
43066,Central-Eastern,Rural
43067,Central-Eastern,Rural
43068,Central-Eastern,Rural
43070,Central-Eastern,Urbano
43072,Central-Eastern,Rural
43075,Central-Eastern,Rural
43076,Central-Eastern,Rural
43077,Central-Eastern,Rural
43078,Central-Eastern,Rural
43080,Central-Eastern,Urbano
43084,Central-Eastern,Rural
43085,Central-Eastern,Rural
43086,Central-Eastern,Rural
43087,Central-Eastern,Urbano
43089,Central-Eastern,Urbano
43090,Central-Eastern,Urbano
43091,Central-Eastern,Rural
43092,Central-Eastern,Rural
43093,Central-Eastern,Rural
43094,Central-Eastern,Rural
43095,Central-Eastern,Rural
43096,Central-Eastern,Rural
43097,Central-Eastern,Rural
43098,Central-Eastern,Rural
43099,Central-Eastern,Rural
43100,Central-Eastern,Urbano
43101,Central-Eastern,Rural
43103,Central-Eastern,Urbano
43104,Central-Eastern,Rural
43106,Central-Eastern,Rural
43108,Central-Eastern,Rural
43109,Central-Eastern,Rural
43110,Central-Eastern,Rural
43111,Central-Eastern,Rural
43112,Central-Eastern,Rural
43113,Central-Eastern,Rural
43114,Central-Eastern,Rural
43120,Central-Eastern,Urbano
43121,Central-Eastern,Urbano
43123,Central-Eastern,Urbano
43124,Central-Eastern,Urbano
43125,Central-Eastern,Rural
43126,Central-Eastern,Rural
43127,Central-Eastern,Urbano
43130,Central-Eastern,Urbano
43131,Central-Eastern,Rural
43132,Central-Eastern,Urbano
43135,Central-Eastern,Rural
43138,Central-Eastern,Rural
43139,Central-Eastern,Urbano
43140,Central-Eastern,Urbano
43141,Central-Eastern,Rural
43142,Central-Eastern,Rural
43143,Central-Eastern,Rural
43144,Central-Eastern,Rural
43145,Central-Eastern,Rural
43146,Central-Eastern,Rural
43147,Central-Eastern,Rural
43150,Central-Eastern,Urbano
43151,Central-Eastern,Urbano
43153,Central-Eastern,Rural
43154,Central-Eastern,Urbano
43155,Central-Eastern,Urbano
43156,Central-Eastern,Rural
43157,Central-Eastern,Rural
43159,Central-Eastern,Rural
43160,Central-Eastern,Rural
43161,Central-Eastern,Rural
43162,Central-Eastern,Rural
43163,Central-Eastern,Rural
43164,Central-Eastern,Rural
43165,Central-Eastern,Rural
43167,Central-Eastern,Rural
43168,Central-Eastern,Urbano
43170,Central-Eastern,Urbano
43172,Central-Eastern,Rural
43174,Central-Eastern,Rural
43175,Central-Eastern,Rural
43176,Central-Eastern,Rural
43177,Central-Eastern,Rural
43179,Central-Eastern,Rural
43180,Central-Eastern,Urbano
43183,Central-Eastern,Rural
43184,Central-Eastern,Rural
43185,Central-Eastern,Rural
43186,Central-Eastern,Rural
43187,Central-Eastern,Rural
43188,Central-Eastern,Rural
43189,Central-Eastern,Rural
43190,Central-Eastern,Urbano
43191,Central-Eastern,Rural
43192,Central-Eastern,Rural
43196,Central-Eastern,Rural
43197,Central-Eastern,Rural
43200,Central-Eastern,Urbano
43201,Central-Eastern,Rural
43202,Central-Eastern,Urbano
43203,Central-Eastern,Urbano
43204,Central-Eastern,Urbano
43205,Central-Eastern,Urbano
43206,Central-Eastern,Urbano
43210,Central-Eastern,Rural
43211,Central-Eastern,Rural
43212,Central-Eastern,Rural
43218,Central-Eastern,Rural
43219,Central-Eastern,Urbano
43220,Central-Eastern,Rural
43221,Central-Eastern,Rural
43222,Central-Eastern,Rural
43223,Central-Eastern,Urbano
43224,Central-Eastern,Rural
43225,Central-Eastern,Rural
43230,Central-Eastern,Urbano
43231,Central-Eastern,Rural
43232,Central-Eastern,Rural
43233,Central-Eastern,Urbano
43234,Central-Eastern,Urbano
43235,Central-Eastern,Urbano
43236,Central-Eastern,Rural
43237,Central-Eastern,Rural
43238,Central-Eastern,Rural
43239,Central-Eastern,Rural
43240,Central-Eastern,Urbano
43243,Central-Eastern,Rural
43244,Central-Eastern,Rural
43245,Central-Eastern,Rural
43247,Central-Eastern,Rural
43248,Central-Eastern,Rural
43250,Central-Eastern,Urbano
43253,Central-Eastern,Urbano
43254,Central-Eastern,Urbano
43256,Central-Eastern,Urbano
43257,Central-Eastern,Rural
43260,Central-Eastern,Rural
43263,Central-Eastern,Rural
43264,Central-Eastern,Rural
43265,Central-Eastern,Rural
43266,Central-Eastern,Rural
43269,Central-Eastern,Rural
43270,Central-Eastern,Urbano
43273,Central-Eastern,Rural
43274,Central-Eastern,Rural
43275,Central-Eastern,Rural
43277,Central-Eastern,Rural
43279,Central-Eastern,Rural
43280,Central-Eastern,Rural
43281,Central-Eastern,Rural
43282,Central-Eastern,Rural
43283,Central-Eastern,Rural
43285,Central-Eastern,Rural
43287,Central-Eastern,Rural
43290,Central-Eastern,Rural
43291,Central-Eastern,Rural
43293,Central-Eastern,Urbano
43294,Central-Eastern,Rural
43300,Central-Eastern,Urbano
43301,Central-Eastern,Urbano
43302,Central-Eastern,Rural
43304,Central-Eastern,Urbano
43305,Central-Eastern,Urbano
43306,Central-Eastern,Urbano
43307,Central-Eastern,Rural
43308,Central-Eastern,Urbano
43309,Central-Eastern,Rural
43310,Central-Eastern,Urbano
43311,Central-Eastern,Rural
43313,Central-Eastern,Rural
43320,Central-Eastern,Urbano
43321,Central-Eastern,Rural
43323,Central-Eastern,Rural
43324,Central-Eastern,Rural
43326,Central-Eastern,Rural
43327,Central-Eastern,Rural
43328,Central-Eastern,Rural
43329,Central-Eastern,Rural
43330,Central-Eastern,Urbano
43333,Central-Eastern,Urbano
43334,Central-Eastern,Urbano
43335,Central-Eastern,Rural
43340,Central-Eastern,Rural
43343,Central-Eastern,Rural
43344,Central-Eastern,Rural
43345,Central-Eastern,Rural
43346,Central-Eastern,Rural
43347,Central-Eastern,Rural
43350,Central-Eastern,Urbano
43353,Central-Eastern,Rural
43354,Central-Eastern,Rural
43355,Central-Eastern,Rural
43356,Central-Eastern,Rural
43357,Central-Eastern,Rural
43358,Central-Eastern,Rural
43359,Central-Eastern,Rural
43360,Central-Eastern,Urbano
43361,Central-Eastern,Rural
43362,Central-Eastern,Rural
43364,Central-Eastern,Rural
43370,Central-Eastern,Rural
43371,Central-Eastern,Rural
43373,Central-Eastern,Rural
43374,Central-Eastern,Rural
43375,Central-Eastern,Rural
43379,Central-Eastern,Rural
43380,Central-Eastern,Urbano
43381,Central-Eastern,Rural
43382,Central-Eastern,Rural
43383,Central-Eastern,Urbano
43384,Central-Eastern,Rural
43385,Central-Eastern,Rural
43386,Central-Eastern,Rural
43387,Central-Eastern,Rural
43389,Central-Eastern,Rural
43390,Central-Eastern,Rural
43391,Central-Eastern,Rural
43392,Central-Eastern,Rural
43398,Central-Eastern,Rural
43400,Central-Eastern,Urbano
43401,Central-Eastern,Rural
43403,Central-Eastern,Rural
43404,Central-Eastern,Rural
43406,Central-Eastern,Rural
43407,Central-Eastern,Rural
43408,Central-Eastern,Rural
43409,Central-Eastern,Rural
43410,Central-Eastern,Rural
43411,Central-Eastern,Rural
43412,Central-Eastern,Rural
43420,Central-Eastern,Urbano
43421,Central-Eastern,Rural
43422,Central-Eastern,Urbano
43423,Central-Eastern,Urbano
43424,Central-Eastern,Rural
43425,Central-Eastern,Rural
43426,Central-Eastern,Rural
43427,Central-Eastern,Urbano
43430,Central-Eastern,Rural
43431,Central-Eastern,Rural
43433,Central-Eastern,Rural
43434,Central-Eastern,Rural
43435,Central-Eastern,Rural
43436,Central-Eastern,Rural
43440,Central-Eastern,Urbano
43442,Central-Eastern,Rural
43443,Central-Eastern,Urbano
43444,Central-Eastern,Rural
43445,Central-Eastern,Rural
43446,Central-Eastern,Rural
43447,Central-Eastern,Rural
43448,Central-Eastern,Rural
43449,Central-Eastern,Rural
43450,Central-Eastern,Rural
43451,Central-Eastern,Rural
43452,Central-Eastern,Rural
43453,Central-Eastern,Rural
43454,Central-Eastern,Rural
43455,Central-Eastern,Rural
43456,Central-Eastern,Rural
43459,Central-Eastern,Rural
43460,Central-Eastern,Urbano
43463,Central-Eastern,Urbano
43464,Central-Eastern,Urbano
43468,Central-Eastern,Rural
43469,Central-Eastern,Rural
43470,Central-Eastern,Rural
43472,Central-Eastern,Rural
43473,Central-Eastern,Rural
43474,Central-Eastern,Rural
43480,Central-Eastern,Urbano
43483,Central-Eastern,Rural
43484,Central-Eastern,Urbano
43485,Central-Eastern,Urbano
43486,Central-Eastern,Rural
43487,Central-Eastern,Rural
43488,Central-Eastern,Rural
43490,Central-Eastern,Urbano
43491,Central-Eastern,Rural
43493,Central-Eastern,Rural
43494,Central-Eastern,Rural
43495,Central-Eastern,Rural
43496,Central-Eastern,Urbano
43500,Central-Eastern,Urbano
43502,Central-Eastern,Rural
43503,Central-Eastern,Urbano
43505,Central-Eastern,Rural
43508,Central-Eastern,Urbano
43510,Central-Eastern,Rural
43514,Central-Eastern,Rural
43515,Central-Eastern,Rural
43516,Central-Eastern,Rural
43517,Central-Eastern,Urbano
43523,Central-Eastern,Rural
43525,Central-Eastern,Rural
43527,Central-Eastern,Rural
43530,Central-Eastern,Rural
43538,Central-Eastern,Rural
43540,Central-Eastern,Urbano
43542,Central-Eastern,Urbano
43543,Central-Eastern,Urbano
43544,Central-Eastern,Urbano
43545,Central-Eastern,Rural
43546,Central-Eastern,Rural
43547,Central-Eastern,Urbano
43550,Central-Eastern,Rural
43553,Central-Eastern,Urbano
43554,Central-Eastern,Rural
43558,Central-Eastern,Rural
43559,Central-Eastern,Rural
43560,Central-Eastern,Urbano
43563,Central-Eastern,Urbano
43564,Central-Eastern,Urbano
43565,Central-Eastern,Urbano
43567,Central-Eastern,Urbano
43568,Central-Eastern,Rural
43569,Central-Eastern,Rural
43570,Central-Eastern,Rural
43571,Central-Eastern,Rural
43573,Central-Eastern,Rural
43574,Central-Eastern,Urbano
43575,Central-Eastern,Rural
43576,Central-Eastern,Rural
43580,Central-Eastern,Urbano
43583,Central-Eastern,Urbano
43584,Central-Eastern,Urbano
43585,Central-Eastern,Urbano
43586,Central-Eastern,Urbano
43587,Central-Eastern,Urbano
43590,Central-Eastern,Urbano
43592,Central-Eastern,Rural
43593,Central-Eastern,Rural
43594,Central-Eastern,Rural
43595,Central-Eastern,Rural
43596,Central-Eastern,Rural
43600,Central-Eastern,Urbano
43604,Central-Eastern,Urbano
43610,Central-Eastern,Urbano
43612,Central-Eastern,Urbano
43615,Central-Eastern,Urbano
43623,Central-Eastern,Urbano
43624,Central-Eastern,Urbano
43625,Central-Eastern,Urbano
43626,Central-Eastern,Urbano
43627,Central-Eastern,Urbano
43628,Central-Eastern,Urbano
43629,Central-Eastern,Urbano
43630,Central-Eastern,Urbano
43632,Central-Eastern,Urbano
43633,Central-Eastern,Urbano
43640,Central-Eastern,Urbano
43642,Central-Eastern,Urbano
43645,Central-Eastern,Urbano
43646,Central-Eastern,Urbano
43648,Central-Eastern,Urbano
43649,Central-Eastern,Urbano
43650,Central-Eastern,Urbano
43659,Central-Eastern,Urbano
43660,Central-Eastern,Urbano
43669,Central-Eastern,Urbano
43670,Central-Eastern,Urbano
43673,Central-Eastern,Urbano
43679,Central-Eastern,Urbano
43680,Central-Eastern,Urbano
43684,Central-Eastern,Urbano
43685,Central-Eastern,Urbano
43688,Central-Eastern,Urbano
43689,Central-Eastern,Urbano
43690,Central-Eastern,Urbano
43695,Central-Eastern,Urbano
43696,Central-Eastern,Urbano
43697,Central-Eastern,Urbano
43698,Central-Eastern,Urbano
43699,Central-Eastern,Urbano
43700,Central-Eastern,Urbano
43703,Central-Eastern,Urbano
43704,Central-Eastern,Urbano
43705,Central-Eastern,Urbano
43707,Central-Eastern,Rural
43709,Central-Eastern,Rural
43710,Central-Eastern,Urbano
43713,Central-Eastern,Rural
43715,Central-Eastern,Rural
43720,Central-Eastern,Urbano
43721,Central-Eastern,Urbano
43723,Central-Eastern,Urbano
43725,Central-Eastern,Urbano
43726,Central-Eastern,Urbano
43728,Central-Eastern,Rural
43730,Central-Eastern,Urbano
43731,Central-Eastern,Rural
43733,Central-Eastern,Urbano
43734,Central-Eastern,Urbano
43735,Central-Eastern,Rural
43736,Central-Eastern,Urbano
43739,Central-Eastern,Rural
43740,Central-Eastern,Urbano
43745,Central-Eastern,Urbano
43746,Central-Eastern,Urbano
43747,Central-Eastern,Rural
43748,Central-Eastern,Urbano
43749,Central-Eastern,Urbano
43750,Central-Eastern,Urbano
43753,Central-Eastern,Rural
43754,Central-Eastern,Rural
43759,Central-Eastern,Rural
43760,Central-Eastern,Urbano
43762,Central-Eastern,Urbano
43763,Central-Eastern,Urbano
43764,Central-Eastern,Urbano
43767,Central-Eastern,Urbano
43770,Central-Eastern,Rural
43773,Central-Eastern,Rural
43774,Central-Eastern,Urbano
43775,Central-Eastern,Urbano
43780,Central-Eastern,Urbano
43782,Central-Eastern,Rural
43783,Central-Eastern,Rural
43784,Central-Eastern,Rural
43785,Central-Eastern,Rural
43786,Central-Eastern,Rural
43787,Central-Eastern,Rural
43788,Central-Eastern,Urbano
43790,Central-Eastern,Urbano
43793,Central-Eastern,Urbano
43794,Central-Eastern,Urbano
43795,Central-Eastern,Rural
43797,Central-Eastern,Rural
43800,Central-Eastern,Urbano
43802,Central-Eastern,Urbano
43803,Central-Eastern,Urbano
43804,Central-Eastern,Urbano
43806,Central-Eastern,Urbano
43807,Central-Eastern,Urbano
43808,Central-Eastern,Urbano
43810,Central-Eastern,Urbano
43815,Central-Eastern,Urbano
43816,Central-Eastern,Urbano
43817,Central-Eastern,Urbano
43820,Central-Eastern,Urbano
43823,Central-Eastern,Urbano
43824,Central-Eastern,Urbano
43825,Central-Eastern,Urbano
43830,Central-Eastern,Rural
43831,Central-Eastern,Rural
43832,Central-Eastern,Urbano
43833,Central-Eastern,Urbano
43834,Central-Eastern,Urbano
43835,Central-Eastern,Urbano
43836,Central-Eastern,Rural
43837,Central-Eastern,Urbano
43838,Central-Eastern,Urbano
43840,Central-Eastern,Urbano
43841,Central-Eastern,Urbano
43844,Central-Eastern,Urbano
43845,Central-Eastern,Urbano
43846,Central-Eastern,Urbano
43848,Central-Eastern,Urbano
43850,Central-Eastern,Urbano
43851,Central-Eastern,Urbano
43852,Central-Eastern,Urbano
43853,Central-Eastern,Urbano
43854,Central-Eastern,Urbano
43855,Central-Eastern,Urbano
43859,Central-Eastern,Urbano
43860,Central-Eastern,Urbano
43862,Central-Eastern,Urbano
43863,Central-Eastern,Urbano
43864,Central-Eastern,Urbano
43865,Central-Eastern,Urbano
43866,Central-Eastern,Rural
43867,Central-Eastern,Rural
43870,Central-Eastern,Rural
43873,Central-Eastern,Rural
43874,Central-Eastern,Rural
43875,Central-Eastern,Urbano
43876,Central-Eastern,Rural
43880,Central-Eastern,Urbano
43882,Central-Eastern,Urbano
43883,Central-Eastern,Urbano
43884,Central-Eastern,Urbano
43885,Central-Eastern,Urbano
43890,Central-Eastern,Urbano
43893,Central-Eastern,Urbano
43894,Central-Eastern,Urbano
43895,Central-Eastern,Urbano
43896,Central-Eastern,Urbano
43897,Central-Eastern,Rural
43900,Central-Eastern,Urbano
43902,Central-Eastern,Urbano
43903,Central-Eastern,Urbano
43904,Central-Eastern,Urbano
43905,Central-Eastern,Urbano
43906,Central-Eastern,Urbano
43907,Central-Eastern,Urbano
43908,Central-Eastern,Urbano
43909,Central-Eastern,Urbano
43915,Central-Eastern,Urbano
43916,Central-Eastern,Rural
43917,Central-Eastern,Urbano
43918,Central-Eastern,Rural
43919,Central-Eastern,Rural
43920,Central-Eastern,Urbano
43921,Central-Eastern,Urbano
43922,Central-Eastern,Urbano
43923,Central-Eastern,Rural
43924,Central-Eastern,Rural
43930,Central-Eastern,Urbano
43933,Central-Eastern,Rural
43934,Central-Eastern,Urbano
43935,Central-Eastern,Urbano
43937,Central-Eastern,Urbano
43940,Central-Eastern,Urbano
43941,Central-Eastern,Rural
43943,Central-Eastern,Urbano
43944,Central-Eastern,Urbano
43945,Central-Eastern,Urbano
43946,Central-Eastern,Rural
43947,Central-Eastern,Rural
43948,Central-Eastern,Rural
43949,Central-Eastern,Rural
43950,Central-Eastern,Urbano
43953,Central-Eastern,Rural
43954,Central-Eastern,Rural
43955,Central-Eastern,Rural
43956,Central-Eastern,Rural
43960,Central-Eastern,Urbano
43961,Central-Eastern,Urbano
43963,Central-Eastern,Urbano
43964,Central-Eastern,Urbano
43965,Central-Eastern,Rural
43966,Central-Eastern,Rural
43970,Central-Eastern,Urbano
