"Postcode","Rural.urban"
39623,"Urban"
39625,"Urban"
39627,"Urban"
39630,"Urban"
39631,"Urban"
39101,"Rural"
39073,"Rural"
39002,"Rural"
38201,"Rural"
39892,"Rural"
38202,"Rural"
38203,"Rural"
39004,"Rural"
39005,"Rural"
39760,"Rural"
38204,"Rural"
39006,"Rural"
38253,"Rural"
38241,"Rural"
39730,"Rural"
39046,"Rural"
39150,"Rural"
39102,"Rural"
39026,"Rural"
38255,"Rural"
39023,"Rural"
39103,"Rural"
38205,"Rural"
38206,"Rural"
39762,"Rural"
39107,"Rural"
39108,"Rural"
39711,"Rural"
39705,"Rural"
38254,"Rural"
39123,"Rural"
38207,"Rural"
39096,"Rural"
39109,"Rural"
39032,"Rural"
38242,"Rural"
38272,"Rural"
38251,"Rural"
39114,"Rural"
39120,"Rural"
39033,"Rural"
38250,"Rural"
39115,"Rural"
39130,"Rural"
39116,"Rural"
39706,"Rural"
38217,"Rural"
39117,"Rural"
39707,"Rural"
39118,"Rural"
38208,"Rural"
39119,"Rural"
39019,"Rural"
39125,"Rural"
38209,"Rural"
39126,"Rural"
39028,"Rural"
39029,"Rural"
39894,"Rural"
39127,"Rural"
39024,"Rural"
39703,"Rural"
38220,"Rural"
38214,"Rural"
39243,"Rural"
39022,"Rural"
38218,"Rural"
39036,"Rural"
39708,"Rural"
39223,"Rural"
39037,"Rural"
39710,"Rural"
39038,"Rural"
38223,"Rural"
39128,"Rural"
39891,"Rural"
39129,"Rural"
39135,"Rural"
38216,"Rural"
39751,"Rural"
39025,"Rural"
39137,"Rural"
39138,"Rural"
38252,"Rural"
39035,"Rural"
39731,"Rural"
39039,"Rural"
39714,"Rural"
39013,"Rural"
38219,"Rural"
39010,"Rural"
38260,"Rural"
39012,"Rural"
39139,"Rural"
39043,"Rural"
39144,"Rural"
38232,"Rural"
39145,"Rural"
39763,"Rural"
39048,"Rural"
38224,"Rural"
39715,"Rural"
39136,"Rural"
39146,"Rural"
39754,"Rural"
39027,"Rural"
39893,"Rural"
39716,"Rural"
39148,"Rural"
39753,"Rural"
39717,"Rural"
39718,"Rural"
39242,"Rural"
39054,"Rural"
39240,"Rural"
39055,"Rural"
39056,"Rural"
39719,"Rural"
39153,"Rural"
39057,"Rural"
39723,"Rural"
39154,"Rural"
38262,"Rural"
39702,"Rural"
39241,"Rural"
39895,"Rural"
38225,"Rural"
39034,"Rural"
38226,"Rural"
39063,"Rural"
39021,"Rural"
39725,"Rural"
39059,"Rural"
39155,"Rural"
39064,"Rural"
38227,"Rural"
39065,"Rural"
39132,"Rural"
39712,"Rural"
39066,"Rural"
39156,"Rural"
39720,"Rural"
39726,"Rural"
39727,"Rural"
39728,"Rural"
38247,"Rural"
39016,"Rural"
38228,"Rural"
39151,"Rural"
39062,"Rural"
39067,"Rural"
39068,"Rural"
39131,"Rural"
38215,"Rural"
39069,"Rural"
39729,"Rural"
39732,"Rural"
39157,"Rural"
39733,"Rural"
38222,"Rural"
39734,"Rural"
39105,"Rural"
39042,"Rural"
39244,"Rural"
39072,"Rural"
39735,"Rural"
38211,"Rural"
38229,"Rural"
39722,"Rural"
39158,"Rural"
39159,"Rural"
39704,"Rural"
38235,"Rural"
38236,"Rural"
39160,"Rural"
39075,"Rural"
38212,"Rural"
39076,"Rural"
39077,"Rural"
39008,"Rural"
38234,"Rural"
39078,"Rural"
39161,"Rural"
39736,"Rural"
39052,"Rural"
38230,"Rural"
39162,"Rural"
39163,"Rural"
39266,"Rural"
39133,"Rural"
39737,"Rural"
39164,"Rural"
39713,"Rural"
39106,"Rural"
39738,"Rural"
39044,"Rural"
38237,"Rural"
39739,"Rural"
38270,"Rural"
39149,"Rural"
39079,"Rural"
39165,"Rural"
39166,"Rural"
38273,"Rural"
39742,"Rural"
39167,"Rural"
39143,"Rural"
39743,"Rural"
39081,"Rural"
39744,"Rural"
39030,"Rural"
39267,"Rural"
39045,"Rural"
39745,"Rural"
39746,"Rural"
39168,"Rural"
39122,"Rural"
39701,"Rural"
39097,"Rural"
38221,"Rural"
38238,"Rural"
39082,"Rural"
39275,"Rural"
39741,"Rural"
39142,"Rural"
39709,"Rural"
39111,"Rural"
39750,"Rural"
39040,"Rural"
39083,"Rural"
39051,"Rural"
38213,"Rural"
39050,"Rural"
39747,"Rural"
39748,"Rural"
39749,"Rural"
39014,"Rural"
39755,"Rural"
39756,"Rural"
39134,"Rural"
39758,"Rural"
39759,"Rural"
38240,"Rural"
39740,"Rural"
39766,"Rural"
39011,"Rural"
39767,"Rural"
39764,"Rural"
39752,"Rural"
39768,"Rural"
39020,"Rural"
39085,"Rural"
38239,"Rural"
39086,"Rural"
39087,"Rural"
39061,"Rural"
39088,"Rural"
38274,"Rural"
39141,"Rural"
39896,"Rural"
39245,"Rural"
39769,"Rural"
39770,"Rural"
38243,"Rural"
39089,"Rural"
38261,"Rural"
39771,"Rural"
39015,"Rural"
38244,"Rural"
39090,"Rural"
39152,"Rural"
38245,"Rural"
39091,"Rural"
38233,"Rural"
39060,"Rural"
38246,"Rural"
39124,"Rural"
38231,"Rural"
39092,"Rural"
39171,"Rural"
38271,"Rural"
39074,"Rural"
39772,"Rural"
39031,"Rural"
39121,"Rural"
39172,"Rural"
39112,"Rural"
38210,"Rural"
39173,"Rural"
38248,"Rural"
38249,"Rural"
39093,"Rural"
39295,"Rural"
39761,"Rural"
39174,"Rural"
39765,"Rural"
39175,"Rural"
39094,"Rural"
39176,"Rural"
38256,"Rural"
39007,"Rural"
39041,"Rural"
39773,"Rural"
39113,"Rural"
39178,"Rural"
39721,"Rural"
39775,"Rural"
39095,"Rural"
39070,"Urban"
39071,"Urban"
39100,"Urban"
39140,"Urban"
38200,"Urban"
37400,"Urban"
37500,"Urban"
37501,"Urban"
37502,"Urban"
37503,"Urban"
37504,"Urban"
37506,"Urban"
37000,"Urban"
37001,"Urban"
37002,"Urban"
37800,"Urban"
37850,"Rural"
37003,"Rural"
37509,"Rural"
37802,"Rural"
37441,"Rural"
37563,"Rural"
37811,"Rural"
37040,"Rural"
37535,"Rural"
37403,"Rural"
37523,"Rural"
37110,"Rural"
37020,"Rural"
37803,"Rural"
37111,"Rural"
37516,"Rural"
37104,"Rural"
37804,"Rural"
37806,"Rural"
37517,"Rural"
37807,"Rural"
37102,"Rural"
37808,"Rural"
37809,"Rural"
37813,"Rural"
37892,"Rural"
37052,"Rural"
37750,"Rural"
37814,"Rural"
37815,"Rural"
37004,"Rural"
37005,"Rural"
37519,"Rural"
37534,"Rural"
37006,"Rural"
37404,"Rural"
37023,"Rural"
37712,"Rural"
37853,"Rural"
37860,"Rural"
37544,"Rural"
37424,"Rural"
37044,"Rural"
37524,"Rural"
37526,"Rural"
37533,"Rural"
37554,"Rural"
37711,"Rural"
37140,"Rural"
37571,"Rural"
37816,"Rural"
37105,"Rural"
37817,"Rural"
37112,"Rural"
37522,"Rural"
37818,"Rural"
37106,"Rural"
37405,"Rural"
37527,"Rural"
37144,"Rural"
37013,"Rural"
37701,"Rural"
37450,"Rural"
37819,"Rural"
37841,"Rural"
37406,"Rural"
37541,"Rural"
37407,"Rural"
37011,"Rural"
37010,"Rural"
37824,"Rural"
37050,"Rural"
37825,"Rural"
37732,"Rural"
37702,"Rural"
37826,"Rural"
37520,"Rural"
37528,"Rural"
37827,"Rural"
37828,"Rural"
37143,"Rural"
37409,"Rural"
37703,"Rural"
37704,"Rural"
37705,"Rural"
37008,"Rural"
37829,"Rural"
37740,"Rural"
37009,"Rural"
37707,"Rural"
37552,"Rural"
37733,"Rural"
37833,"Rural"
37708,"Rural"
37834,"Rural"
37835,"Rural"
37572,"Rural"
37525,"Rural"
37015,"Rural"
37030,"Rural"
37521,"Rural"
37033,"Rural"
37130,"Rural"
37529,"Rural"
37821,"Rural"
37885,"Rural"
37108,"Rural"
37840,"Rural"
37836,"Rural"
37709,"Rural"
37852,"Rural"
37716,"Rural"
37837,"Rural"
37538,"Rural"
37410,"Rural"
37430,"Rural"
37838,"Rural"
37717,"Rural"
37109,"Rural"
37539,"Rural"
37546,"Rural"
37864,"Rural"
37054,"Rural"
37721,"Rural"
37547,"Rural"
37041,"Rural"
37537,"Rural"
37431,"Rural"
37839,"Rural"
37844,"Rural"
37548,"Rural"
37124,"Rural"
37845,"Rural"
37846,"Rural"
37710,"Rural"
37847,"Rural"
37848,"Rural"
37016,"Rural"
37114,"Rural"
37531,"Rural"
37115,"Rural"
37849,"Rural"
37854,"Rural"
37855,"Rural"
37549,"Rural"
37122,"Rural"
37505,"Rural"
37751,"Rural"
37413,"Rural"
37550,"Rural"
37420,"Rural"
37718,"Rural"
37017,"Rural"
37856,"Rural"
37556,"Rural"
37719,"Rural"
37043,"Rural"
37018,"Rural"
37857,"Rural"
37412,"Rural"
37557,"Rural"
37574,"Rural"
37558,"Rural"
37715,"Rural"
37536,"Rural"
37116,"Rural"
37858,"Rural"
37019,"Rural"
37859,"Rural"
37414,"Rural"
37570,"Rural"
37865,"Rural"
37024,"Rural"
37120,"Rural"
37830,"Rural"
37559,"Rural"
37866,"Rural"
37415,"Rural"
37867,"Rural"
37731,"Rural"
37117,"Rural"
37118,"Rural"
37545,"Rural"
37726,"Rural"
37119,"Rural"
37121,"Rural"
37542,"Rural"
37820,"Rural"
37727,"Rural"
37868,"Rural"
37728,"Rural"
37012,"Rural"
37842,"Rural"
37416,"Rural"
37863,"Rural"
37007,"Rural"
37417,"Rural"
37729,"Rural"
37460,"Rural"
37511,"Rural"
37025,"Rural"
37123,"Rural"
37440,"Rural"
37561,"Rural"
37411,"Rural"
37706,"Rural"
37418,"Rural"
37560,"Rural"
37869,"Rural"
37870,"Rural"
37419,"Rural"
37125,"Rural"
37871,"Rural"
37543,"Rural"
37872,"Rural"
37873,"Rural"
37425,"Rural"
37874,"Rural"
37126,"Rural"
37026,"Rural"
37805,"Rural"
37735,"Rural"
37427,"Rural"
37565,"Rural"
37141,"Rural"
37551,"Rural"
37127,"Rural"
37752,"Rural"
37053,"Rural"
37812,"Rural"
37532,"Rural"
37428,"Rural"
37736,"Rural"
37426,"Rural"
37843,"Rural"
37133,"Rural"
37423,"Rural"
37737,"Rural"
37875,"Rural"
37051,"Rural"
37566,"Rural"
37567,"Rural"
37876,"Rural"
37730,"Rural"
37568,"Rural"
37877,"Rural"
37027,"Rural"
37878,"Rural"
37461,"Rural"
37722,"Rural"
37879,"Rural"
37723,"Rural"
37429,"Rural"
37032,"Rural"
37434,"Rural"
37569,"Rural"
37433,"Rural"
37880,"Rural"
37128,"Rural"
37435,"Rural"
37129,"Rural"
37436,"Rural"
37738,"Rural"
37421,"Rural"
37432,"Rural"
37042,"Rural"
37530,"Rural"
37576,"Rural"
37577,"Rural"
37408,"Rural"
37851,"Rural"
37881,"Rural"
37578,"Rural"
37882,"Rural"
37883,"Rural"
37741,"Rural"
37823,"Rural"
37579,"Rural"
37451,"Rural"
37131,"Rural"
37580,"Rural"
37134,"Rural"
37540,"Rural"
37734,"Rural"
37422,"Rural"
37739,"Rural"
37810,"Rural"
37045,"Rural"
37581,"Rural"
37553,"Rural"
37725,"Rural"
37515,"Rural"
37437,"Rural"
37582,"Rural"
37884,"Rural"
37861,"Rural"
37031,"Rural"
37583,"Rural"
37022,"Rural"
37132,"Rural"
37886,"Rural"
37113,"Rural"
37831,"Rural"
37514,"Rural"
37584,"Rural"
37887,"Rural"
37512,"Rural"
37745,"Rural"
37746,"Rural"
37742,"Rural"
37135,"Rural"
37724,"Rural"
37028,"Rural"
37888,"Rural"
37585,"Rural"
37713,"Rural"
37586,"Rural"
37747,"Rural"
37587,"Rural"
37743,"Rural"
37889,"Rural"
37573,"Rural"
37588,"Rural"
37890,"Rural"
37822,"Rural"
37891,"Rural"
37029,"Rural"
37832,"Rural"
37720,"Rural"
37862,"Rural"
37021,"Rural"
37714,"Urban"
37700,"Urban"
37100,"Urban"
37300,"Urban"
37302,"Urban"
37240,"Urban"
37200,"Urban"
37600,"Urban"
37601,"Urban"
37602,"Urban"
37604,"Urban"
37605,"Rural"
38301,"Rural"
37202,"Rural"
38001,"Rural"
38330,"Rural"
38306,"Rural"
37632,"Rural"
37303,"Rural"
38344,"Rural"
38302,"Rural"
38323,"Rural"
37304,"Rural"
38021,"Rural"
37607,"Rural"
37206,"Rural"
37211,"Rural"
37342,"Rural"
37608,"Rural"
38303,"Rural"
37203,"Rural"
38002,"Rural"
37306,"Rural"
37661,"Rural"
37220,"Rural"
38340,"Rural"
37308,"Rural"
38342,"Rural"
37360,"Rural"
37260,"Rural"
37324,"Rural"
37614,"Rural"
38304,"Rural"
38307,"Rural"
37309,"Rural"
37313,"Rural"
38031,"Rural"
37243,"Rural"
38041,"Rural"
37616,"Rural"
37640,"Rural"
37316,"Rural"
37644,"Rural"
38020,"Rural"
37320,"Rural"
37645,"Rural"
37518,"Rural"
38003,"Rural"
37350,"Rural"
37335,"Rural"
37204,"Rural"
37362,"Rural"
38004,"Rural"
37611,"Rural"
37208,"Rural"
37317,"Rural"
37318,"Rural"
37319,"Rural"
37264,"Rural"
37325,"Rural"
37209,"Rural"
38308,"Rural"
37216,"Rural"
38007,"Rural"
38309,"Rural"
37217,"Rural"
37623,"Rural"
38311,"Rural"
37218,"Rural"
37326,"Rural"
38008,"Rural"
38012,"Rural"
37244,"Rural"
37232,"Rural"
37670,"Rural"
38316,"Rural"
37621,"Rural"
38317,"Rural"
37223,"Rural"
37219,"Rural"
37327,"Rural"
38009,"Rural"
38318,"Rural"
38040,"Rural"
38015,"Rural"
37310,"Rural"
37625,"Rural"
38017,"Rural"
37329,"Rural"
38319,"Rural"
37337,"Rural"
38018,"Rural"
37225,"Rural"
37627,"Rural"
38325,"Rural"
37622,"Rural"
37226,"Rural"
38019,"Rural"
37629,"Rural"
38305,"Rural"
37228,"Rural"
37339,"Rural"
37672,"Rural"
37210,"Rural"
37510,"Rural"
38022,"Rural"
37637,"Rural"
37234,"Rural"
37235,"Rural"
37638,"Rural"
38326,"Rural"
37346,"Rural"
38327,"Rural"
37643,"Rural"
37227,"Rural"
37348,"Rural"
38025,"Rural"
37660,"Rural"
37630,"Rural"
37639,"Rural"
37251,"Rural"
37349,"Rural"
37331,"Rural"
37654,"Rural"
37354,"Rural"
38026,"Rural"
38027,"Rural"
37355,"Rural"
37356,"Rural"
38028,"Rural"
37620,"Rural"
37322,"Rural"
38010,"Rural"
38014,"Rural"
38814,"Rural"
38029,"Rural"
38329,"Rural"
38035,"Rural"
37357,"Rural"
38334,"Rural"
37646,"Rural"
37647,"Rural"
38350,"Rural"
37262,"Rural"
38335,"Rural"
37358,"Rural"
37315,"Rural"
38341,"Rural"
38036,"Rural"
37205,"Rural"
38321,"Rural"
37359,"Rural"
37305,"Rural"
37651,"Rural"
37655,"Rural"
37344,"Rural"
37394,"Rural"
37395,"Rural"
38337,"Rural"
37221,"Rural"
38338,"Rural"
38039,"Rural"
37237,"Rural"
37657,"Rural"
37353,"Rural"
37363,"Rural"
38042,"Rural"
37658,"Rural"
37364,"Rural"
37311,"Rural"
38339,"Rural"
38043,"Rural"
38044,"Rural"
37659,"Rural"
37365,"Rural"
37635,"Rural"
37675,"Rural"
38045,"Rural"
37664,"Rural"
37361,"Rural"
37665,"Rural"
38369,"Rural"
38313,"Rural"
38046,"Rural"
38314,"Rural"
37366,"Rural"
37238,"Rural"
37367,"Rural"
37666,"Rural"
38013,"Rural"
38312,"Rural"
37201,"Rural"
37368,"Rural"
37369,"Rural"
37668,"Rural"
37370,"Rural"
38345,"Rural"
38351,"Rural"
38048,"Rural"
38049,"Rural"
37261,"Rural"
38050,"Rural"
37239,"Rural"
37562,"Rural"
37372,"Rural"
38051,"Rural"
38347,"Rural"
37242,"Rural"
37677,"Rural"
37678,"Rural"
37307,"Rural"
37679,"Rural"
37610,"Rural"
37374,"Rural"
38052,"Rural"
38053,"Rural"
37641,"Rural"
37375,"Rural"
37376,"Rural"
38054,"Rural"
38349,"Rural"
38055,"Rural"
37246,"Rural"
37681,"Rural"
37333,"Rural"
37673,"Rural"
37377,"Rural"
38355,"Rural"
37378,"Rural"
37682,"Rural"
37379,"Rural"
38356,"Rural"
38358,"Rural"
37233,"Rural"
37247,"Rural"
37248,"Rural"
37323,"Rural"
37230,"Rural"
38343,"Rural"
37683,"Rural"
38011,"Rural"
37663,"Rural"
37633,"Rural"
38352,"Rural"
38056,"Rural"
37236,"Rural"
38023,"Rural"
37684,"Rural"
38359,"Rural"
38360,"Rural"
38333,"Rural"
37685,"Rural"
37686,"Rural"
37343,"Rural"
37687,"Rural"
37250,"Rural"
37314,"Rural"
38059,"Rural"
37330,"Rural"
38353,"Rural"
37256,"Rural"
38060,"Rural"
37564,"Rural"
37257,"Rural"
37688,"Rural"
37380,"Rural"
37258,"Rural"
37336,"Rural"
37642,"Rural"
38033,"Rural"
37689,"Rural"
37690,"Rural"
38061,"Rural"
38062,"Rural"
37263,"Rural"
37381,"Rural"
37340,"Rural"
37312,"Rural"
37213,"Rural"
38331,"Rural"
37691,"Rural"
37254,"Rural"
37332,"Rural"
37334,"Rural"
38361,"Rural"
38362,"Rural"
37253,"Rural"
37266,"Rural"
37674,"Rural"
37269,"Rural"
37267,"Rural"
37662,"Rural"
37352,"Rural"
38063,"Rural"
37694,"Rural"
37695,"Rural"
37224,"Rural"
37383,"Rural"
38332,"Rural"
37268,"Rural"
38363,"Rural"
38364,"Rural"
37696,"Rural"
38064,"Rural"
38365,"Rural"
37351,"Rural"
37384,"Rural"
38065,"Rural"
38066,"Rural"
37231,"Rural"
37698,"Rural"
37699,"Rural"
37386,"Rural"
38315,"Rural"
38032,"Rural"
38067,"Rural"
37207,"Rural"
37341,"Rural"
38068,"Rural"
38005,"Rural"
37387,"Rural"
38069,"Rural"
37634,"Rural"
37271,"Rural"
38070,"Rural"
37272,"Rural"
38368,"Rural"
37388,"Rural"
39918,"Rural"
37321,"Rural"
38071,"Rural"
37265,"Rural"
37273,"Rural"
37389,"Rural"
37274,"Rural"
37631,"Rural"
37612,"Rural"
37390,"Rural"
38006,"Rural"
37275,"Rural"
38072,"Rural"
37391,"Rural"
37652,"Rural"
38073,"Rural"
38074,"Rural"
37653,"Rural"
38075,"Rural"
37276,"Rural"
37277,"Rural"
37513,"Rural"
38370,"Rural"
38320,"Rural"
38372,"Rural"
37278,"Rural"
37279,"Rural"
39920,"Rural"
37615,"Rural"
37393,"Rural"
37222,"Rural"
37252,"Rural"
38322,"Rural"
37280,"Rural"
38030,"Rural"
38034,"Rural"
37671,"Rural"
37212,"Rural"
37214,"Rural"
38300,"Urban"
38310,"Urban"
37613,"Urban"
37650,"Urban"
38000,"Urban"
37626,"Rural"
37667,"Rural"
38100,"Urban"
39500,"Urban"
39501,"Urban"
39200,"Urban"
36000,"Urban"
36001,"Urban"
36002,"Urban"
36003,"Urban"
36004,"Urban"
36005,"Urban"
36007,"Urban"
36008,"Urban"
36009,"Urban"
36011,"Urban"
36013,"Urban"
36014,"Urban"
36015,"Urban"
36017,"Urban"
36018,"Urban"
36019,"Urban"
36020,"Urban"
36021,"Urban"
36022,"Urban"
36023,"Urban"
36034,"Urban"
36039,"Urban"
36040,"Urban"
36041,"Urban"
36042,"Urban"
38400,"Urban"
38715,"Rural"
39441,"Rural"
38501,"Rural"
38401,"Rural"
38532,"Rural"
38704,"Rural"
39353,"Rural"
39442,"Rural"
38705,"Rural"
38101,"Rural"
38140,"Rural"
39502,"Rural"
38402,"Rural"
39420,"Rural"
38543,"Rural"
38706,"Rural"
38403,"Rural"
39301,"Rural"
38512,"Rural"
38160,"Rural"
38707,"Rural"
39239,"Rural"
38708,"Rural"
38405,"Rural"
38801,"Rural"
38709,"Rural"
39302,"Rural"
38406,"Rural"
39228,"Rural"
39511,"Rural"
38610,"Rural"
38716,"Rural"
38131,"Rural"
38115,"Rural"
39341,"Rural"
39401,"Rural"
38717,"Rural"
38718,"Rural"
38741,"Rural"
39303,"Rural"
38502,"Rural"
38601,"Rural"
38719,"Rural"
38407,"Rural"
38422,"Rural"
39202,"Rural"
39304,"Rural"
39203,"Rural"
38722,"Rural"
39237,"Rural"
38724,"Rural"
38725,"Rural"
38104,"Rural"
38408,"Rural"
38726,"Rural"
38771,"Rural"
39104,"Rural"
38727,"Rural"
39305,"Rural"
39213,"Rural"
38106,"Rural"
38711,"Rural"
39306,"Rural"
39512,"Rural"
38107,"Rural"
38503,"Rural"
38743,"Rural"
38850,"Rural"
39270,"Rural"
38108,"Rural"
38109,"Rural"
38729,"Rural"
38735,"Rural"
38736,"Rural"
38112,"Rural"
38116,"Rural"
38623,"Rural"
38540,"Rural"
39307,"Rural"
39331,"Rural"
38770,"Rural"
38521,"Rural"
39342,"Rural"
38737,"Rural"
38802,"Rural"
39540,"Rural"
38738,"Rural"
38504,"Rural"
39308,"Rural"
38803,"Rural"
38111,"Rural"
38739,"Rural"
39285,"Rural"
38745,"Rural"
39204,"Rural"
39402,"Rural"
39309,"Rural"
38807,"Rural"
38746,"Rural"
39272,"Rural"
38117,"Rural"
38747,"Rural"
38852,"Rural"
38118,"Rural"
39315,"Rural"
39214,"Rural"
38105,"Rural"
39316,"Rural"
39403,"Rural"
39205,"Rural"
38520,"Rural"
38804,"Rural"
38840,"Rural"
39506,"Rural"
38119,"Rural"
38602,"Rural"
38505,"Rural"
39206,"Rural"
39207,"Rural"
39208,"Rural"
39209,"Rural"
38125,"Rural"
39344,"Rural"
38409,"Rural"
39317,"Rural"
39216,"Rural"
39217,"Rural"
38603,"Rural"
38425,"Rural"
38126,"Rural"
38756,"Rural"
38604,"Rural"
38757,"Rural"
39110,"Rural"
38765,"Rural"
38713,"Rural"
38774,"Rural"
38758,"Rural"
38416,"Rural"
38759,"Rural"
38752,"Rural"
38764,"Rural"
38507,"Rural"
38127,"Rural"
39334,"Rural"
38766,"Rural"
39318,"Rural"
39218,"Rural"
39422,"Rural"
38767,"Rural"
39219,"Rural"
38128,"Rural"
38851,"Rural"
39319,"Rural"
38129,"Rural"
38768,"Rural"
38769,"Rural"
39324,"Rural"
39507,"Rural"
38136,"Rural"
39280,"Rural"
38132,"Rural"
38509,"Rural"
39274,"Rural"
38440,"Rural"
38605,"Rural"
38418,"Rural"
38611,"Rural"
38137,"Rural"
38530,"Rural"
38633,"Rural"
38419,"Rural"
39325,"Rural"
39440,"Rural"
38139,"Rural"
39326,"Rural"
38123,"Rural"
38144,"Rural"
38426,"Rural"
38775,"Rural"
39351,"Rural"
38145,"Rural"
39212,"Rural"
38427,"Rural"
39371,"Rural"
38146,"Rural"
38147,"Rural"
39914,"Rural"
39327,"Rural"
38776,"Rural"
38514,"Rural"
38515,"Rural"
39328,"Rural"
38516,"Rural"
39225,"Rural"
39405,"Rural"
38783,"Rural"
39222,"Rural"
37900,"Rural"
39329,"Rural"
38772,"Rural"
38133,"Rural"
38162,"Rural"
38625,"Rural"
38606,"Rural"
38702,"Rural"
38777,"Rural"
39372,"Rural"
39227,"Rural"
38842,"Rural"
38778,"Rural"
39534,"Rural"
39215,"Rural"
38779,"Rural"
39406,"Rural"
38612,"Rural"
39233,"Rural"
38780,"Rural"
38821,"Rural"
38153,"Rural"
38781,"Rural"
38753,"Rural"
38431,"Rural"
39407,"Rural"
39335,"Rural"
38613,"Rural"
38517,"Rural"
39235,"Rural"
38815,"Rural"
38782,"Rural"
38471,"Rural"
38154,"Rural"
38784,"Rural"
38785,"Rural"
38614,"Rural"
38763,"Rural"
38786,"Rural"
38787,"Rural"
38151,"Rural"
38155,"Rural"
39147,"Rural"
39229,"Rural"
38156,"Rural"
38788,"Rural"
39532,"Rural"
38519,"Rural"
39373,"Rural"
38789,"Rural"
38158,"Rural"
39336,"Rural"
38624,"Rural"
39253,"Rural"
38701,"Rural"
38790,"Rural"
38733,"Rural"
38615,"Rural"
39408,"Rural"
38632,"Rural"
39337,"Rural"
39246,"Rural"
39247,"Rural"
38429,"Rural"
38791,"Rural"
38742,"Rural"
38404,"Rural"
39232,"Rural"
39452,"Rural"
38761,"Rural"
39543,"Rural"
38435,"Rural"
38166,"Rural"
39513,"Rural"
38792,"Rural"
38167,"Rural"
38816,"Rural"
38822,"Rural"
39411,"Rural"
39236,"Rural"
39409,"Rural"
38526,"Rural"
38436,"Rural"
38437,"Rural"
38168,"Rural"
39350,"Rural"
38734,"Rural"
38438,"Rural"
38793,"Rural"
38415,"Rural"
39515,"Rural"
39224,"Rural"
39314,"Rural"
38794,"Rural"
39340,"Rural"
39338,"Rural"
39248,"Rural"
39433,"Rural"
38527,"Rural"
38616,"Rural"
38795,"Rural"
38169,"Rural"
38170,"Rural"
38171,"Rural"
38533,"Rural"
38528,"Rural"
39412,"Rural"
39339,"Rural"
39250,"Rural"
39249,"Rural"
38439,"Rural"
38817,"Rural"
38172,"Rural"
39363,"Rural"
39256,"Rural"
38421,"Rural"
38443,"Rural"
39530,"Rural"
38818,"Rural"
39347,"Rural"
38819,"Rural"
39257,"Rural"
38444,"Rural"
38622,"Rural"
39346,"Rural"
39273,"Rural"
39258,"Rural"
39259,"Rural"
38420,"Rural"
38796,"Rural"
38861,"Rural"
39345,"Rural"
38797,"Rural"
38445,"Rural"
39255,"Rural"
39516,"Rural"
39413,"Rural"
38617,"Rural"
38130,"Rural"
38446,"Rural"
38798,"Rural"
38824,"Rural"
38799,"Rural"
39510,"Rural"
38173,"Rural"
38703,"Rural"
39451,"Rural"
39320,"Rural"
38620,"Rural"
38529,"Rural"
37901,"Rural"
37902,"Rural"
38423,"Rural"
39333,"Rural"
37903,"Rural"
38163,"Rural"
37904,"Rural"
39348,"Rural"
38618,"Rural"
38174,"Rural"
39349,"Rural"
37905,"Rural"
38619,"Rural"
37906,"Rural"
39210,"Rural"
39271,"Rural"
39520,"Rural"
38534,"Rural"
39355,"Rural"
39522,"Rural"
38631,"Rural"
38175,"Rural"
38754,"Rural"
39362,"Rural"
38621,"Rural"
38760,"Rural"
37907,"Rural"
38176,"Rural"
38447,"Rural"
39264,"Rural"
38630,"Rural"
37908,"Rural"
38773,"Rural"
38448,"Rural"
39292,"Rural"
39414,"Rural"
38177,"Rural"
37909,"Rural"
38542,"Rural"
39443,"Rural"
38609,"Rural"
38607,"Rural"
38434,"Rural"
39265,"Rural"
38165,"Rural"
38626,"Rural"
38449,"Rural"
39261,"Rural"
39356,"Rural"
38424,"Rural"
38433,"Rural"
38453,"Rural"
38531,"Rural"
37910,"Rural"
38627,"Rural"
39357,"Rural"
38513,"Rural"
38731,"Rural"
39354,"Rural"
37911,"Rural"
37912,"Rural"
38825,"Rural"
39542,"Rural"
38826,"Rural"
38454,"Rural"
38828,"Rural"
38411,"Rural"
39415,"Rural"
38827,"Rural"
38346,"Rural"
39432,"Rural"
38141,"Rural"
38732,"Rural"
38805,"Rural"
39416,"Rural"
38537,"Rural"
38180,"Rural"
39260,"Rural"
39417,"Rural"
37914,"Rural"
38348,"Rural"
38538,"Rural"
39359,"Rural"
38539,"Rural"
38455,"Rural"
37915,"Rural"
38510,"Rural"
39281,"Rural"
38354,"Rural"
38829,"Rural"
37916,"Rural"
38809,"Rural"
39238,"Rural"
39450,"Rural"
38712,"Rural"
38456,"Rural"
39226,"Rural"
39360,"Rural"
38457,"Rural"
37917,"Rural"
38458,"Rural"
37918,"Rural"
38451,"Rural"
38181,"Rural"
38831,"Rural"
39418,"Rural"
39251,"Rural"
38182,"Rural"
38120,"Rural"
38823,"Rural"
37938,"Rural"
38544,"Rural"
38183,"Rural"
38723,"Rural"
38832,"Rural"
39419,"Rural"
38184,"Rural"
38511,"Rural"
38185,"Rural"
37919,"Rural"
38459,"Rural"
39321,"Rural"
38522,"Rural"
38143,"Rural"
38628,"Rural"
38830,"Rural"
38357,"Rural"
39268,"Rural"
37920,"Rural"
38186,"Rural"
38460,"Rural"
38114,"Rural"
