"Postal.code","Region","Rural.urban"
1337,"Seoul","City"
1361,"Seoul","City"
1353,"Seoul","City"
1360,"Seoul","City"
1406,"Seoul","City"
1383,"Seoul","City"
1382,"Seoul","City"
1345,"Seoul","City"
1384,"Seoul","City"
1334,"Seoul","City"
1344,"Seoul","City"
1336,"Seoul","City"
1364,"Seoul","City"
1346,"Seoul","City"
1317,"Seoul","City"
1338,"Seoul","City"
1373,"Seoul","City"
1363,"Seoul","City"
1374,"Seoul","City"
1396,"Seoul","City"
1387,"Seoul","City"
1365,"Seoul","City"
1368,"Seoul","City"
1376,"Seoul","City"
1370,"Seoul","City"
1367,"Seoul","City"
1444,"Seoul","City"
1371,"Seoul","City"
1446,"Seoul","City"
1443,"Seoul","City"
1377,"Seoul","City"
1442,"Seoul","City"
1372,"Seoul","City"
1392,"Seoul","City"
1378,"Seoul","City"
1439,"Seoul","City"
1394,"Seoul","City"
1440,"Seoul","City"
1436,"Seoul","City"
1380,"Seoul","City"
1432,"Seoul","City"
1369,"Seoul","City"
1447,"Seoul","City"
1451,"Seoul","City"
1379,"Seoul","City"
1393,"Seoul","City"
1452,"Seoul","City"
1437,"Seoul","City"
1445,"Seoul","City"
1381,"Seoul","City"
1366,"Seoul","City"
1391,"Seoul","City"
1448,"Seoul","City"
1441,"Seoul","City"
1385,"Seoul","City"
1435,"Seoul","City"
1388,"Seoul","City"
1395,"Seoul","City"
1429,"Seoul","City"
1375,"Seoul","City"
1434,"Seoul","City"
1450,"Seoul","City"
1449,"Seoul","City"
1431,"Seoul","City"
1430,"Seoul","City"
1433,"Seoul","City"
1438,"Seoul","City"
1386,"Seoul","City"
1403,"Seoul","City"
1462,"Seoul","City"
1428,"Seoul","City"
1483,"Seoul","City"
1456,"Seoul","City"
1401,"Seoul","City"
1414,"Seoul","City"
1474,"Seoul","City"
1397,"Seoul","City"
1459,"Seoul","City"
1460,"Seoul","City"
1463,"Seoul","City"
1489,"Seoul","City"
1464,"Seoul","City"
1486,"Seoul","City"
1426,"Seoul","City"
1466,"Seoul","City"
1481,"Seoul","City"
1478,"Seoul","City"
1467,"Seoul","City"
1402,"Seoul","City"
1480,"Seoul","City"
1468,"Seoul","City"
1475,"Seoul","City"
1470,"Seoul","City"
1419,"Seoul","City"
1454,"Seoul","City"
1479,"Seoul","City"
1457,"Seoul","City"
1453,"Seoul","City"
1455,"Seoul","City"
1405,"Seoul","City"
1458,"Seoul","City"
1469,"Seoul","City"
1488,"Seoul","City"
1482,"Seoul","City"
1399,"Seoul","City"
1416,"Seoul","City"
1423,"Seoul","City"
1415,"Seoul","City"
1413,"Seoul","City"
1471,"Seoul","City"
1477,"Seoul","City"
1472,"Seoul","City"
1473,"Seoul","City"
1476,"Seoul","City"
1427,"Seoul","City"
1485,"Seoul","City"
1411,"Seoul","City"
1461,"Seoul","City"
1484,"Seoul","City"
1487,"Seoul","City"
1409,"Seoul","City"
1398,"Seoul","City"
1400,"Seoul","City"
1422,"Seoul","City"
1425,"Seoul","City"
1420,"Seoul","City"
1408,"Seoul","City"
1410,"Seoul","City"
1421,"Seoul","City"
1424,"Seoul","City"
1417,"Seoul","City"
1412,"Seoul","City"
1418,"Seoul","City"
1404,"Seoul","City"
1465,"Seoul","City"
2622,"Seoul","City"
2616,"Seoul","City"
2602,"Seoul","City"
2601,"Seoul","City"
2606,"Seoul","City"
2537,"Seoul","City"
2607,"Seoul","City"
2540,"Seoul","City"
2604,"Seoul","City"
2610,"Seoul","City"
2595,"Seoul","City"
2596,"Seoul","City"
2618,"Seoul","City"
2603,"Seoul","City"
2615,"Seoul","City"
2621,"Seoul","City"
2598,"Seoul","City"
2614,"Seoul","City"
2534,"Seoul","City"
2611,"Seoul","City"
2617,"Seoul","City"
2535,"Seoul","City"
2613,"Seoul","City"
2620,"Seoul","City"
2612,"Seoul","City"
2609,"Seoul","City"
2592,"Seoul","City"
2608,"Seoul","City"
2605,"Seoul","City"
2541,"Seoul","City"
2542,"Seoul","City"
2600,"Seoul","City"
2597,"Seoul","City"
2536,"Seoul","City"
2591,"Seoul","City"
2538,"Seoul","City"
2599,"Seoul","City"
2593,"Seoul","City"
2619,"Seoul","City"
2531,"Seoul","City"
2582,"Seoul","City"
2586,"Seoul","City"
2581,"Seoul","City"
2580,"Seoul","City"
2579,"Seoul","City"
2589,"Seoul","City"
2584,"Seoul","City"
2566,"Seoul","City"
2560,"Seoul","City"
2564,"Seoul","City"
2563,"Seoul","City"
2585,"Seoul","City"
2577,"Seoul","City"
2583,"Seoul","City"
2588,"Seoul","City"
2590,"Seoul","City"
2578,"Seoul","City"
2587,"Seoul","City"
2562,"Seoul","City"
2561,"Seoul","City"
2567,"Seoul","City"
2565,"Seoul","City"
2576,"Seoul","City"
2412,"Seoul","City"
2452,"Seoul","City"
2451,"Seoul","City"
2449,"Seoul","City"
2448,"Seoul","City"
2427,"Seoul","City"
2442,"Seoul","City"
2423,"Seoul","City"
2405,"Seoul","City"
2441,"Seoul","City"
2419,"Seoul","City"
2426,"Seoul","City"
2409,"Seoul","City"
2416,"Seoul","City"
2410,"Seoul","City"
2424,"Seoul","City"
2429,"Seoul","City"
2440,"Seoul","City"
2425,"Seoul","City"
2411,"Seoul","City"
2428,"Seoul","City"
2418,"Seoul","City"
2421,"Seoul","City"
2401,"Seoul","City"
2443,"Seoul","City"
2404,"Seoul","City"
2415,"Seoul","City"
2406,"Seoul","City"
2420,"Seoul","City"
2400,"Seoul","City"
2450,"Seoul","City"
2402,"Seoul","City"
2403,"Seoul","City"
2417,"Seoul","City"
2408,"Seoul","City"
2422,"Seoul","City"
2414,"Seoul","City"
2413,"Seoul","City"
2407,"Seoul","City"
2519,"Seoul","City"
2624,"Seoul","City"
2515,"Seoul","City"
2639,"Seoul","City"
2625,"Seoul","City"
2637,"Seoul","City"
2530,"Seoul","City"
2628,"Seoul","City"
2642,"Seoul","City"
2529,"Seoul","City"
2524,"Seoul","City"
2643,"Seoul","City"
2640,"Seoul","City"
2516,"Seoul","City"
2514,"Seoul","City"
2646,"Seoul","City"
2626,"Seoul","City"
2633,"Seoul","City"
2645,"Seoul","City"
2644,"Seoul","City"
2636,"Seoul","City"
2634,"Seoul","City"
2523,"Seoul","City"
2623,"Seoul","City"
2635,"Seoul","City"
2528,"Seoul","City"
2522,"Seoul","City"
2525,"Seoul","City"
2520,"Seoul","City"
2630,"Seoul","City"
2629,"Seoul","City"
2632,"Seoul","City"
2527,"Seoul","City"
2627,"Seoul","City"
2641,"Seoul","City"
2526,"Seoul","City"
2518,"Seoul","City"
2631,"Seoul","City"
2509,"Seoul","City"
2521,"Seoul","City"
2638,"Seoul","City"
2517,"Seoul","City"
2556,"Seoul","City"
2507,"Seoul","City"
2550,"Seoul","City"
2551,"Seoul","City"
2557,"Seoul","City"
2493,"Seoul","City"
2594,"Seoul","City"
2532,"Seoul","City"
2492,"Seoul","City"
2506,"Seoul","City"
2549,"Seoul","City"
2508,"Seoul","City"
2543,"Seoul","City"
2539,"Seoul","City"
2547,"Seoul","City"
2546,"Seoul","City"
2558,"Seoul","City"
2545,"Seoul","City"
2505,"Seoul","City"
2544,"Seoul","City"
2491,"Seoul","City"
2555,"Seoul","City"
2553,"Seoul","City"
2552,"Seoul","City"
2548,"Seoul","City"
2559,"Seoul","City"
2554,"Seoul","City"
2512,"Seoul","City"
2533,"Seoul","City"
2503,"Seoul","City"
2504,"Seoul","City"
2571,"Seoul","City"
2572,"Seoul","City"
2573,"Seoul","City"
2480,"Seoul","City"
2473,"Seoul","City"
2568,"Seoul","City"
2475,"Seoul","City"
2472,"Seoul","City"
2479,"Seoul","City"
2465,"Seoul","City"
2468,"Seoul","City"
2476,"Seoul","City"
2570,"Seoul","City"
2478,"Seoul","City"
2574,"Seoul","City"
2569,"Seoul","City"
2474,"Seoul","City"
2467,"Seoul","City"
2477,"Seoul","City"
2575,"Seoul","City"
2482,"Seoul","City"
2466,"Seoul","City"
2471,"Seoul","City"
2481,"Seoul","City"
2490,"Seoul","City"
2462,"Seoul","City"
2488,"Seoul","City"
2457,"Seoul","City"
2484,"Seoul","City"
2483,"Seoul","City"
2464,"Seoul","City"
2470,"Seoul","City"
2469,"Seoul","City"
2487,"Seoul","City"
2485,"Seoul","City"
2456,"Seoul","City"
2455,"Seoul","City"
2486,"Seoul","City"
2463,"Seoul","City"
2461,"Seoul","City"
2489,"Seoul","City"
2454,"Seoul","City"
2453,"Seoul","City"
2458,"Seoul","City"
2460,"Seoul","City"
2459,"Seoul","City"
2447,"Seoul","City"
2444,"Seoul","City"
2497,"Seoul","City"
2498,"Seoul","City"
2445,"Seoul","City"
2496,"Seoul","City"
2495,"Seoul","City"
2499,"Seoul","City"
2501,"Seoul","City"
2510,"Seoul","City"
2494,"Seoul","City"
2438,"Seoul","City"
2435,"Seoul","City"
2511,"Seoul","City"
2446,"Seoul","City"
2436,"Seoul","City"
2500,"Seoul","City"
2439,"Seoul","City"
2430,"Seoul","City"
2432,"Seoul","City"
2437,"Seoul","City"
2513,"Seoul","City"
2502,"Seoul","City"
2434,"Seoul","City"
2431,"Seoul","City"
6930,"Seoul","City"
6928,"Seoul","City"
6929,"Seoul","City"
6922,"Seoul","City"
6902,"Seoul","City"
6935,"Seoul","City"
6931,"Seoul","City"
6900,"Seoul","City"
6924,"Seoul","City"
6926,"Seoul","City"
6913,"Seoul","City"
6917,"Seoul","City"
6936,"Seoul","City"
6925,"Seoul","City"
6927,"Seoul","City"
6915,"Seoul","City"
6934,"Seoul","City"
6914,"Seoul","City"
6937,"Seoul","City"
6923,"Seoul","City"
6921,"Seoul","City"
6920,"Seoul","City"
7041,"Seoul","City"
7055,"Seoul","City"
6932,"Seoul","City"
6938,"Seoul","City"
6941,"Seoul","City"
6955,"Seoul","City"
6953,"Seoul","City"
6939,"Seoul","City"
6942,"Seoul","City"
6954,"Seoul","City"
6945,"Seoul","City"
6933,"Seoul","City"
6947,"Seoul","City"
6944,"Seoul","City"
6946,"Seoul","City"
6943,"Seoul","City"
6940,"Seoul","City"
6901,"Seoul","City"
6948,"Seoul","City"
6994,"Seoul","City"
6984,"Seoul","City"
6993,"Seoul","City"
6992,"Seoul","City"
6905,"Seoul","City"
6995,"Seoul","City"
6907,"Seoul","City"
6908,"Seoul","City"
6916,"Seoul","City"
6906,"Seoul","City"
6904,"Seoul","City"
6918,"Seoul","City"
6912,"Seoul","City"
7017,"Seoul","City"
7029,"Seoul","City"
7016,"Seoul","City"
7018,"Seoul","City"
6996,"Seoul","City"
7024,"Seoul","City"
6991,"Seoul","City"
7010,"Seoul","City"
6997,"Seoul","City"
7030,"Seoul","City"
6989,"Seoul","City"
7020,"Seoul","City"
7014,"Seoul","City"
7012,"Seoul","City"
7015,"Seoul","City"
7025,"Seoul","City"
7008,"Seoul","City"
7022,"Seoul","City"
7023,"Seoul","City"
7009,"Seoul","City"
7019,"Seoul","City"
7007,"Seoul","City"
7003,"Seoul","City"
7004,"Seoul","City"
7006,"Seoul","City"
7011,"Seoul","City"
7013,"Seoul","City"
7028,"Seoul","City"
6999,"Seoul","City"
7021,"Seoul","City"
7031,"Seoul","City"
6988,"Seoul","City"
7005,"Seoul","City"
6998,"Seoul","City"
7001,"Seoul","City"
7002,"Seoul","City"
6990,"Seoul","City"
7000,"Seoul","City"
7075,"Seoul","City"
6919,"Seoul","City"
6970,"Seoul","City"
6968,"Seoul","City"
6969,"Seoul","City"
7032,"Seoul","City"
6971,"Seoul","City"
6965,"Seoul","City"
7033,"Seoul","City"
7051,"Seoul","City"
7052,"Seoul","City"
7040,"Seoul","City"
6951,"Seoul","City"
7047,"Seoul","City"
7048,"Seoul","City"
7046,"Seoul","City"
7035,"Seoul","City"
6964,"Seoul","City"
7038,"Seoul","City"
7045,"Seoul","City"
7050,"Seoul","City"
7049,"Seoul","City"
6960,"Seoul","City"
6957,"Seoul","City"
7027,"Seoul","City"
6952,"Seoul","City"
6977,"Seoul","City"
7043,"Seoul","City"
6961,"Seoul","City"
7036,"Seoul","City"
6962,"Seoul","City"
6950,"Seoul","City"
7044,"Seoul","City"
6949,"Seoul","City"
7037,"Seoul","City"
6978,"Seoul","City"
6959,"Seoul","City"
6963,"Seoul","City"
6956,"Seoul","City"
6958,"Seoul","City"
6987,"Seoul","City"
7042,"Seoul","City"
6966,"Seoul","City"
7053,"Seoul","City"
7026,"Seoul","City"
7039,"Seoul","City"
7034,"Seoul","City"
6967,"Seoul","City"
7059,"Seoul","City"
7061,"Seoul","City"
7062,"Seoul","City"
7074,"Seoul","City"
7058,"Seoul","City"
7068,"Seoul","City"
7066,"Seoul","City"
7060,"Seoul","City"
7069,"Seoul","City"
7073,"Seoul","City"
7070,"Seoul","City"
7064,"Seoul","City"
7057,"Seoul","City"
7067,"Seoul","City"
7056,"Seoul","City"
7072,"Seoul","City"
7071,"Seoul","City"
7063,"Seoul","City"
7054,"Seoul","City"
7065,"Seoul","City"
6983,"Seoul","City"
6979,"Seoul","City"
6985,"Seoul","City"
6972,"Seoul","City"
6982,"Seoul","City"
6980,"Seoul","City"
6911,"Seoul","City"
6973,"Seoul","City"
6910,"Seoul","City"
6986,"Seoul","City"
6974,"Seoul","City"
6981,"Seoul","City"
6909,"Seoul","City"
6975,"Seoul","City"
6976,"Seoul","City"
4183,"Seoul","City"
4205,"Seoul","City"
4210,"Seoul","City"
4208,"Seoul","City"
4185,"Seoul","City"
4207,"Seoul","City"
4211,"Seoul","City"
4184,"Seoul","City"
4132,"Seoul","City"
4142,"Seoul","City"
4186,"Seoul","City"
4214,"Seoul","City"
4209,"Seoul","City"
4213,"Seoul","City"
4145,"Seoul","City"
4147,"Seoul","City"
4196,"Seoul","City"
4212,"Seoul","City"
4144,"Seoul","City"
4195,"Seoul","City"
4141,"Seoul","City"
4131,"Seoul","City"
4146,"Seoul","City"
4148,"Seoul","City"
4143,"Seoul","City"
4133,"Seoul","City"
4130,"Seoul","City"
4204,"Seoul","City"
4087,"Seoul","City"
4092,"Seoul","City"
4093,"Seoul","City"
4098,"Seoul","City"
4057,"Seoul","City"
4108,"Seoul","City"
4102,"Seoul","City"
4100,"Seoul","City"
4101,"Seoul","City"
4109,"Seoul","City"
4058,"Seoul","City"
4104,"Seoul","City"
4103,"Seoul","City"
4094,"Seoul","City"
4106,"Seoul","City"
4074,"Seoul","City"
4082,"Seoul","City"
4150,"Seoul","City"
4159,"Seoul","City"
4136,"Seoul","City"
4149,"Seoul","City"
4151,"Seoul","City"
4152,"Seoul","City"
4096,"Seoul","City"
4090,"Seoul","City"
4126,"Seoul","City"
4112,"Seoul","City"
4111,"Seoul","City"
4105,"Seoul","City"
4110,"Seoul","City"
4153,"Seoul","City"
4168,"Seoul","City"
4181,"Seoul","City"
4171,"Seoul","City"
4169,"Seoul","City"
4157,"Seoul","City"
4174,"Seoul","City"
4158,"Seoul","City"
4172,"Seoul","City"
4167,"Seoul","City"
4179,"Seoul","City"
4182,"Seoul","City"
4170,"Seoul","City"
4180,"Seoul","City"
4173,"Seoul","City"
4156,"Seoul","City"
4056,"Seoul","City"
3994,"Seoul","City"
4051,"Seoul","City"
4050,"Seoul","City"
4052,"Seoul","City"
3993,"Seoul","City"
4061,"Seoul","City"
3985,"Seoul","City"
3992,"Seoul","City"
3995,"Seoul","City"
3982,"Seoul","City"
4178,"Seoul","City"
4177,"Seoul","City"
4176,"Seoul","City"
4164,"Seoul","City"
4175,"Seoul","City"
4165,"Seoul","City"
4018,"Seoul","City"
4005,"Seoul","City"
4009,"Seoul","City"
4008,"Seoul","City"
3964,"Seoul","City"
4011,"Seoul","City"
3959,"Seoul","City"
4006,"Seoul","City"
3963,"Seoul","City"
3961,"Seoul","City"
4012,"Seoul","City"
3955,"Seoul","City"
3962,"Seoul","City"
4015,"Seoul","City"
4007,"Seoul","City"
4010,"Seoul","City"
3957,"Seoul","City"
3954,"Seoul","City"
4014,"Seoul","City"
4013,"Seoul","City"
3958,"Seoul","City"
3956,"Seoul","City"
3960,"Seoul","City"
4017,"Seoul","City"
4016,"Seoul","City"
4067,"Seoul","City"
4075,"Seoul","City"
4049,"Seoul","City"
4068,"Seoul","City"
4081,"Seoul","City"
4078,"Seoul","City"
4076,"Seoul","City"
4066,"Seoul","City"
4077,"Seoul","City"
3902,"Seoul","City"
3930,"Seoul","City"
3900,"Seoul","City"
3926,"Seoul","City"
3909,"Seoul","City"
3908,"Seoul","City"
3921,"Seoul","City"
3920,"Seoul","City"
3922,"Seoul","City"
3923,"Seoul","City"
3927,"Seoul","City"
3925,"Seoul","City"
3924,"Seoul","City"
3914,"Seoul","City"
3911,"Seoul","City"
3918,"Seoul","City"
3928,"Seoul","City"
3906,"Seoul","City"
3905,"Seoul","City"
3904,"Seoul","City"
3912,"Seoul","City"
3903,"Seoul","City"
3907,"Seoul","City"
3919,"Seoul","City"
3913,"Seoul","City"
3916,"Seoul","City"
3915,"Seoul","City"
3901,"Seoul","City"
3931,"Seoul","City"
3929,"Seoul","City"
3917,"Seoul","City"
3997,"Seoul","City"
4003,"Seoul","City"
4001,"Seoul","City"
3996,"Seoul","City"
4000,"Seoul","City"
4044,"Seoul","City"
4043,"Seoul","City"
4047,"Seoul","City"
4037,"Seoul","City"
4004,"Seoul","City"
4039,"Seoul","City"
4035,"Seoul","City"
3998,"Seoul","City"
4042,"Seoul","City"
4059,"Seoul","City"
4029,"Seoul","City"
4053,"Seoul","City"
4041,"Seoul","City"
4031,"Seoul","City"
4040,"Seoul","City"
4054,"Seoul","City"
4048,"Seoul","City"
4034,"Seoul","City"
4032,"Seoul","City"
4055,"Seoul","City"
4038,"Seoul","City"
4033,"Seoul","City"
4002,"Seoul","City"
4030,"Seoul","City"
4045,"Seoul","City"
3999,"Seoul","City"
4036,"Seoul","City"
3969,"Seoul","City"
3951,"Seoul","City"
3970,"Seoul","City"
3973,"Seoul","City"
3938,"Seoul","City"
3949,"Seoul","City"
3966,"Seoul","City"
3965,"Seoul","City"
3939,"Seoul","City"
3972,"Seoul","City"
3978,"Seoul","City"
3968,"Seoul","City"
3971,"Seoul","City"
3937,"Seoul","City"
3948,"Seoul","City"
3946,"Seoul","City"
3986,"Seoul","City"
3967,"Seoul","City"
3977,"Seoul","City"
3974,"Seoul","City"
3953,"Seoul","City"
3947,"Seoul","City"
3940,"Seoul","City"
3941,"Seoul","City"
3935,"Seoul","City"
3945,"Seoul","City"
3936,"Seoul","City"
3932,"Seoul","City"
3952,"Seoul","City"
4194,"Seoul","City"
4197,"Seoul","City"
4190,"Seoul","City"
4193,"Seoul","City"
4187,"Seoul","City"
4188,"Seoul","City"
4191,"Seoul","City"
4189,"Seoul","City"
4192,"Seoul","City"
4088,"Seoul","City"
4097,"Seoul","City"
4089,"Seoul","City"
4107,"Seoul","City"
4091,"Seoul","City"
4095,"Seoul","City"
4080,"Seoul","City"
4198,"Seoul","City"
4117,"Seoul","City"
4116,"Seoul","City"
4203,"Seoul","City"
4115,"Seoul","City"
4202,"Seoul","City"
4199,"Seoul","City"
4114,"Seoul","City"
4201,"Seoul","City"
4113,"Seoul","City"
4129,"Seoul","City"
4128,"Seoul","City"
4118,"Seoul","City"
4206,"Seoul","City"
3979,"Seoul","City"
3991,"Seoul","City"
3983,"Seoul","City"
3988,"Seoul","City"
3980,"Seoul","City"
3981,"Seoul","City"
3975,"Seoul","City"
3987,"Seoul","City"
3984,"Seoul","City"
3990,"Seoul","City"
3989,"Seoul","City"
3976,"Seoul","City"
4137,"Seoul","City"
4138,"Seoul","City"
4135,"Seoul","City"
4154,"Seoul","City"
4140,"Seoul","City"
4134,"Seoul","City"
4122,"Seoul","City"
4155,"Seoul","City"
4127,"Seoul","City"
4139,"Seoul","City"
4121,"Seoul","City"
4123,"Seoul","City"
4124,"Seoul","City"
4162,"Seoul","City"
4163,"Seoul","City"
4166,"Seoul","City"
4161,"Seoul","City"
4160,"Seoul","City"
3934,"Seoul","City"
3950,"Seoul","City"
3933,"Seoul","City"
3943,"Seoul","City"
3942,"Seoul","City"
3944,"Seoul","City"
4086,"Seoul","City"
4099,"Seoul","City"
4069,"Seoul","City"
4065,"Seoul","City"
4060,"Seoul","City"
4064,"Seoul","City"
4063,"Seoul","City"
4079,"Seoul","City"
4062,"Seoul","City"
4071,"Seoul","City"
4072,"Seoul","City"
4085,"Seoul","City"
4020,"Seoul","City"
4019,"Seoul","City"
4022,"Seoul","City"
4024,"Seoul","City"
4025,"Seoul","City"
4083,"Seoul","City"
4073,"Seoul","City"
4023,"Seoul","City"
4026,"Seoul","City"
4046,"Seoul","City"
4021,"Seoul","City"
4028,"Seoul","City"
4027,"Seoul","City"
4070,"Seoul","City"
4084,"Seoul","City"
3672,"Seoul","City"
3665,"Seoul","City"
3693,"Seoul","City"
3666,"Seoul","City"
3673,"Seoul","City"
3694,"Seoul","City"
3710,"Seoul","City"
3692,"Seoul","City"
3675,"Seoul","City"
3712,"Seoul","City"
3715,"Seoul","City"
3670,"Seoul","City"
3791,"Seoul","City"
3671,"Seoul","City"
3711,"Seoul","City"
3689,"Seoul","City"
3674,"Seoul","City"
3686,"Seoul","City"
3690,"Seoul","City"
3687,"Seoul","City"
3709,"Seoul","City"
3735,"Seoul","City"
3745,"Seoul","City"
3746,"Seoul","City"
3734,"Seoul","City"
3721,"Seoul","City"
3765,"Seoul","City"
3722,"Seoul","City"
3759,"Seoul","City"
3766,"Seoul","City"
3767,"Seoul","City"
3764,"Seoul","City"
3777,"Seoul","City"
3778,"Seoul","City"
3780,"Seoul","City"
3760,"Seoul","City"
3740,"Seoul","City"
3739,"Seoul","City"
3738,"Seoul","City"
3741,"Seoul","City"
3682,"Seoul","City"
3669,"Seoul","City"
3684,"Seoul","City"
3714,"Seoul","City"
3668,"Seoul","City"
3790,"Seoul","City"
3691,"Seoul","City"
3676,"Seoul","City"
3680,"Seoul","City"
3677,"Seoul","City"
3713,"Seoul","City"
3667,"Seoul","City"
3678,"Seoul","City"
3679,"Seoul","City"
3681,"Seoul","City"
3685,"Seoul","City"
3683,"Seoul","City"
3757,"Seoul","City"
3756,"Seoul","City"
3753,"Seoul","City"
3758,"Seoul","City"
3774,"Seoul","City"
3748,"Seoul","City"
3750,"Seoul","City"
3755,"Seoul","City"
3747,"Seoul","City"
3762,"Seoul","City"
3749,"Seoul","City"
3754,"Seoul","City"
3761,"Seoul","City"
3751,"Seoul","City"
3770,"Seoul","City"
3771,"Seoul","City"
3763,"Seoul","City"
3773,"Seoul","City"
3768,"Seoul","City"
3772,"Seoul","City"
3769,"Seoul","City"
3727,"Seoul","City"
3707,"Seoul","City"
3719,"Seoul","City"
3720,"Seoul","City"
3697,"Seoul","City"
3701,"Seoul","City"
3703,"Seoul","City"
3725,"Seoul","City"
3726,"Seoul","City"
3702,"Seoul","City"
3699,"Seoul","City"
3661,"Seoul","City"
3781,"Seoul","City"
3706,"Seoul","City"
3723,"Seoul","City"
3705,"Seoul","City"
3700,"Seoul","City"
3724,"Seoul","City"
3708,"Seoul","City"
3696,"Seoul","City"
3717,"Seoul","City"
3698,"Seoul","City"
3660,"Seoul","City"
3718,"Seoul","City"
3716,"Seoul","City"
3695,"Seoul","City"
3704,"Seoul","City"
3643,"Seoul","City"
3782,"Seoul","City"
3743,"Seoul","City"
3744,"Seoul","City"
3787,"Seoul","City"
3776,"Seoul","City"
3789,"Seoul","City"
3788,"Seoul","City"
3786,"Seoul","City"
3783,"Seoul","City"
3785,"Seoul","City"
3779,"Seoul","City"
3784,"Seoul","City"
3736,"Seoul","City"
3752,"Seoul","City"
3737,"Seoul","City"
3742,"Seoul","City"
3732,"Seoul","City"
3733,"Seoul","City"
3614,"Seoul","City"
3652,"Seoul","City"
3659,"Seoul","City"
3658,"Seoul","City"
3657,"Seoul","City"
3663,"Seoul","City"
3664,"Seoul","City"
3662,"Seoul","City"
3650,"Seoul","City"
3649,"Seoul","City"
3651,"Seoul","City"
3601,"Seoul","City"
3608,"Seoul","City"
3607,"Seoul","City"
3653,"Seoul","City"
3654,"Seoul","City"
3609,"Seoul","City"
3604,"Seoul","City"
3655,"Seoul","City"
3656,"Seoul","City"
3615,"Seoul","City"
3602,"Seoul","City"
3600,"Seoul","City"
3613,"Seoul","City"
3610,"Seoul","City"
3606,"Seoul","City"
3648,"Seoul","City"
3616,"Seoul","City"
3647,"Seoul","City"
3605,"Seoul","City"
3603,"Seoul","City"
3611,"Seoul","City"
3612,"Seoul","City"
3628,"Seoul","City"
3645,"Seoul","City"
3632,"Seoul","City"
3636,"Seoul","City"
3620,"Seoul","City"
3630,"Seoul","City"
3623,"Seoul","City"
3728,"Seoul","City"
3642,"Seoul","City"
3646,"Seoul","City"
3619,"Seoul","City"
3625,"Seoul","City"
3633,"Seoul","City"
3729,"Seoul","City"
3622,"Seoul","City"
3617,"Seoul","City"
3637,"Seoul","City"
3644,"Seoul","City"
3629,"Seoul","City"
3624,"Seoul","City"
3621,"Seoul","City"
3730,"Seoul","City"
3731,"Seoul","City"
3641,"Seoul","City"
3640,"Seoul","City"
3639,"Seoul","City"
3634,"Seoul","City"
3618,"Seoul","City"
3626,"Seoul","City"
3635,"Seoul","City"
3631,"Seoul","City"
3638,"Seoul","City"
6800,"Seoul","City"
6801,"Seoul","City"
6794,"Seoul","City"
6796,"Seoul","City"
6795,"Seoul","City"
6593,"Seoul","City"
6546,"Seoul","City"
6541,"Seoul","City"
6535,"Seoul","City"
6545,"Seoul","City"
6581,"Seoul","City"
6540,"Seoul","City"
6578,"Seoul","City"
6534,"Seoul","City"
6539,"Seoul","City"
6589,"Seoul","City"
6575,"Seoul","City"
6577,"Seoul","City"
6504,"Seoul","City"
6580,"Seoul","City"
6533,"Seoul","City"
6502,"Seoul","City"
6501,"Seoul","City"
6579,"Seoul","City"
6536,"Seoul","City"
6576,"Seoul","City"
6538,"Seoul","City"
6548,"Seoul","City"
6591,"Seoul","City"
6597,"Seoul","City"
