"","zip","region"
"1248",30247,"North China"
"1249",30248,"North China"
"1250",30249,"North China"
"1251",30250,"North China"
"1252",30251,"North China"
"1253",30252,"North China"
"1254",30253,"North China"
"1255",30254,"North China"
"1256",30255,"North China"
"1257",30256,"North China"
"1258",30257,"North China"
"1259",30258,"North China"
"1260",30259,"North China"
"1261",30260,"North China"
"1262",30261,"North China"
"1263",30262,"North China"
"1264",30263,"North China"
"1265",30264,"North China"
"1266",30265,"North China"
"1267",30266,"North China"
"1268",30267,"North China"
"1269",30268,"North China"
"1270",30269,"North China"
"1271",30270,"North China"
"1272",30271,"North China"
"1273",30272,"North China"
"1274",30273,"North China"
"1275",30274,"North China"
"1276",30275,"North China"
"1277",30276,"North China"
"1278",30277,"North China"
"1279",30278,"North China"
"1280",30279,"North China"
"1281",30280,"North China"
"1282",30281,"North China"
"1283",30282,"North China"
"1284",30283,"North China"
"1285",30284,"North China"
"1286",30285,"North China"
"1287",30286,"North China"
"1288",30287,"North China"
"1289",30288,"North China"
"1290",30289,"North China"
"1291",30290,"North China"
"1292",30291,"North China"
"1293",30292,"North China"
"1294",30293,"North China"
"1295",30294,"North China"
"1296",30295,"North China"
"1297",30296,"North China"
"1298",30297,"North China"
"1299",30298,"North China"
"1300",30299,"North China"
"1301",30300,"North China"
"1302",30301,"North China"
"1303",30302,"North China"
"1304",30303,"North China"
"1305",30304,"North China"
"1306",30305,"North China"
"1307",30306,"North China"
"1308",30307,"North China"
"1309",30308,"North China"
"1310",30309,"North China"
"1311",30310,"North China"
"1312",30311,"North China"
"1313",30312,"North China"
"1314",30313,"North China"
"1315",30314,"North China"
"1316",30315,"North China"
"1317",30316,"North China"
"1318",30317,"North China"
"1319",30318,"North China"
"1320",30319,"North China"
"1321",30320,"North China"
"1322",30321,"North China"
"1323",30322,"North China"
"1324",30323,"North China"
"1325",30324,"North China"
"1326",30325,"North China"
"1327",30326,"North China"
"1328",30327,"North China"
"1329",30328,"North China"
"1330",30329,"North China"
"1331",30330,"North China"
"1332",30331,"North China"
"1333",30332,"North China"
"1334",30333,"North China"
"1335",30334,"North China"
"1336",30335,"North China"
"1337",30336,"North China"
"1338",30337,"North China"
"1339",30338,"North China"
"1340",30339,"North China"
"1341",30340,"North China"
"1342",30341,"North China"
"1343",30342,"North China"
"1344",30343,"North China"
"1345",30344,"North China"
"1346",30345,"North China"
"1347",30346,"North China"
"1348",30347,"North China"
"1349",30348,"North China"
"1350",30349,"North China"
"1351",30350,"North China"
"1352",30351,"North China"
"1353",30352,"North China"
"1354",30353,"North China"
"1355",30354,"North China"
"1356",30355,"North China"
"1357",30356,"North China"
"1358",30357,"North China"
"1359",30358,"North China"
"1360",30359,"North China"
"1361",30360,"North China"
"1362",30361,"North China"
"1363",30362,"North China"
"1364",30363,"North China"
"1365",30364,"North China"
"1366",30365,"North China"
"1367",30366,"North China"
"1368",30367,"North China"
"1369",30368,"North China"
"1370",30369,"North China"
"1371",30370,"North China"
"1372",30371,"North China"
"1373",30372,"North China"
"1374",30373,"North China"
"1375",30374,"North China"
"1376",30375,"North China"
"1377",30376,"North China"
"1378",30377,"North China"
"1379",30378,"North China"
"1380",30379,"North China"
"1381",30380,"North China"
"1382",30381,"North China"
"1383",30382,"North China"
"1384",30383,"North China"
"1385",30384,"North China"
"1386",30385,"North China"
"1387",30386,"North China"
"1388",30387,"North China"
"1389",30388,"North China"
"1390",30389,"North China"
"1391",30390,"North China"
"1392",30391,"North China"
"1393",30392,"North China"
"1394",30393,"North China"
"1395",30394,"North China"
"1396",30395,"North China"
"1397",30396,"North China"
"1398",30397,"North China"
"1399",30398,"North China"
"1400",30399,"North China"
"1401",30400,"North China"
"1402",30401,"North China"
"1403",30402,"North China"
"1404",30403,"North China"
"1405",30404,"North China"
"1406",30405,"North China"
"1407",30406,"North China"
"1408",30407,"North China"
"1409",30408,"North China"
"1410",30409,"North China"
"1411",30410,"North China"
"1412",30411,"North China"
"1413",30412,"North China"
"1414",30413,"North China"
"1415",30414,"North China"
"1416",30415,"North China"
"1417",30416,"North China"
"1418",30417,"North China"
"1419",30418,"North China"
"1420",30419,"North China"
"1421",30420,"North China"
"1422",30421,"North China"
"1423",30422,"North China"
"1424",30423,"North China"
"1425",30424,"North China"
"1426",30425,"North China"
"1427",30426,"North China"
"1428",30427,"North China"
"1429",30428,"North China"
"1430",30429,"North China"
"1431",30430,"North China"
"1432",30431,"North China"
"1433",30432,"North China"
"1434",30433,"North China"
"1435",30434,"North China"
"1436",30435,"North China"
"1437",30436,"North China"
"1438",30437,"North China"
"1439",30438,"North China"
"1440",30439,"North China"
"1441",30440,"North China"
"1442",30441,"North China"
"1443",30442,"North China"
"1444",30443,"North China"
"1445",30444,"North China"
"1446",30445,"North China"
"1447",30446,"North China"
"1448",30447,"North China"
"1449",30448,"North China"
"1450",30449,"North China"
"1451",30450,"North China"
"1452",30451,"North China"
"1453",30452,"North China"
"1454",30453,"North China"
"1455",30454,"North China"
"1456",30455,"North China"
"1457",30456,"North China"
"1458",30457,"North China"
"1459",30458,"North China"
"1460",30459,"North China"
"1461",30460,"North China"
"1462",30461,"North China"
"1463",30462,"North China"
"1464",30463,"North China"
"1465",30464,"North China"
"1466",30465,"North China"
"1467",30466,"North China"
"1468",30467,"North China"
"1469",30468,"North China"
"1470",30469,"North China"
"1471",30470,"North China"
"1472",30471,"North China"
"1473",30472,"North China"
"1474",30473,"North China"
"1475",30474,"North China"
"1476",30475,"North China"
"1477",30476,"North China"
"1478",30477,"North China"
"1479",30478,"North China"
"1480",30479,"North China"
"1481",30480,"North China"
"1482",30481,"North China"
"1483",30482,"North China"
"1484",30483,"North China"
"1485",30484,"North China"
"1486",30485,"North China"
"1487",30486,"North China"
"1488",30487,"North China"
"1489",30488,"North China"
"1490",30489,"North China"
"1491",30490,"North China"
"1492",30491,"North China"
"1493",30492,"North China"
"1494",30493,"North China"
"1495",30494,"North China"
"1496",30495,"North China"
"1497",30496,"North China"
"1498",30497,"North China"
"1499",30498,"North China"
"1500",30499,"North China"
"1501",30500,"North China"
"1502",30501,"North China"
"1503",30502,"North China"
"1504",30503,"North China"
"1505",30504,"North China"
"1506",30505,"North China"
"1507",30506,"North China"
"1508",30507,"North China"
"1509",30508,"North China"
"1510",30509,"North China"
"1511",30510,"North China"
"1512",30511,"North China"
"1513",30512,"North China"
"1514",30513,"North China"
"1515",30514,"North China"
"1516",30515,"North China"
"1517",30516,"North China"
"1518",30517,"North China"
"1519",30518,"North China"
"1520",30519,"North China"
"1521",30520,"North China"
"1522",30521,"North China"
"1523",30522,"North China"
"1524",30523,"North China"
"1525",30524,"North China"
"1526",30525,"North China"
"1527",30526,"North China"
"1528",30527,"North China"
"1529",30528,"North China"
"1530",30529,"North China"
"1531",30530,"North China"
"1532",30531,"North China"
"1533",30532,"North China"
"1534",30533,"North China"
"1535",30534,"North China"
"1536",30535,"North China"
"1537",30536,"North China"
"1538",30537,"North China"
"1539",30538,"North China"
"1540",30539,"North China"
"1541",30540,"North China"
"1542",30541,"North China"
"1543",30542,"North China"
"1544",30543,"North China"
"1545",30544,"North China"
"1546",30545,"North China"
"1547",30546,"North China"
"1548",30547,"North China"
"1549",30548,"North China"
"1550",30549,"North China"
"1551",30550,"North China"
"1552",30551,"North China"
"1553",30552,"North China"
"1554",30553,"North China"
"1555",30554,"North China"
"1556",30555,"North China"
"1557",30556,"North China"
"1558",30557,"North China"
"1559",30558,"North China"
"1560",30559,"North China"
"1561",30560,"North China"
"1562",30561,"North China"
"1563",30562,"North China"
"1564",30563,"North China"
"1565",30564,"North China"
"1566",30565,"North China"
"1567",30566,"North China"
"1568",30567,"North China"
"1569",30568,"North China"
"1570",30569,"North China"
"1571",30570,"North China"
"1572",30571,"North China"
"1573",30572,"North China"
"1574",30573,"North China"
"1575",30574,"North China"
"1576",30575,"North China"
"1577",30576,"North China"
"1578",30577,"North China"
"1579",30578,"North China"
"1580",30579,"North China"
"1581",30580,"North China"
"1582",30581,"North China"
"1583",30582,"North China"
"1584",30583,"North China"
"1585",30584,"North China"
"1586",30585,"North China"
"1587",30586,"North China"
"1588",30587,"North China"
"1589",30588,"North China"
"1590",30589,"North China"
"1591",30590,"North China"
"1592",30591,"North China"
"1593",30592,"North China"
"1594",30593,"North China"
"1595",30594,"North China"
"1596",30595,"North China"
"1597",30596,"North China"
"1598",30597,"North China"
"1599",30598,"North China"
"1600",30599,"North China"
"1601",30600,"North China"
"1602",30601,"North China"
"1603",30602,"North China"
"1604",30603,"North China"
"1605",30604,"North China"
"1606",30605,"North China"
"1607",30606,"North China"
"1608",30607,"North China"
"1609",30608,"North China"
"1610",30609,"North China"
"1611",30610,"North China"
"1612",30611,"North China"
"1613",30612,"North China"
"1614",30613,"North China"
"1615",30614,"North China"
"1616",30615,"North China"
"1617",30616,"North China"
"1618",30617,"North China"
"1619",30618,"North China"
"1620",30619,"North China"
"1621",30620,"North China"
"1622",30621,"North China"
"1623",30622,"North China"
"1624",30623,"North China"
"1625",30624,"North China"
"1626",30625,"North China"
"1627",30626,"North China"
"1628",30627,"North China"
"1629",30628,"North China"
"1630",30629,"North China"
"1631",30630,"North China"
"1632",30631,"North China"
"1633",30632,"North China"
"1634",30633,"North China"
"1635",30634,"North China"
"1636",30635,"North China"
"1637",30636,"North China"
"1638",30637,"North China"
"1639",30638,"North China"
"1640",30639,"North China"
"1641",30640,"North China"
"1642",30641,"North China"
"1643",30642,"North China"
"1644",30643,"North China"
"1645",30644,"North China"
"1646",30645,"North China"
"1647",30646,"North China"
"1648",30647,"North China"
"1649",30648,"North China"
"1650",30649,"North China"
"1651",30650,"North China"
"1652",30651,"North China"
"1653",30652,"North China"
"1654",30653,"North China"
"1655",30654,"North China"
"1656",30655,"North China"
"1657",30656,"North China"
"1658",30657,"North China"
"1659",30658,"North China"
"1660",30659,"North China"
"1661",30660,"North China"
"1662",30661,"North China"
"1663",30662,"North China"
"1664",30663,"North China"
"1665",30664,"North China"
"1666",30665,"North China"
"1667",30666,"North China"
"1668",30667,"North China"
"1669",30668,"North China"
"1670",30669,"North China"
"1671",30670,"North China"
"1672",30671,"North China"
"1673",30672,"North China"
"1674",30673,"North China"
"1675",30674,"North China"
"1676",30675,"North China"
"1677",30676,"North China"
"1678",30677,"North China"
"1679",30678,"North China"
"1680",30679,"North China"
"1681",30680,"North China"
"1682",30681,"North China"
"1683",30682,"North China"
"1684",30683,"North China"
"1685",30684,"North China"
"1686",30685,"North China"
"1687",30686,"North China"
"1688",30687,"North China"
"1689",30688,"North China"
"1690",30689,"North China"
"1691",30690,"North China"
"1692",30691,"North China"
"1693",30692,"North China"
"1694",30693,"North China"
"1695",30694,"North China"
"1696",30695,"North China"
"1697",30696,"North China"
"1698",30697,"North China"
"1699",30698,"North China"
"1700",30699,"North China"
"1701",30700,"North China"
"1702",30701,"North China"
"1703",30702,"North China"
"1704",30703,"North China"
"1705",30704,"North China"
"1706",30705,"North China"
"1707",30706,"North China"
